,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Weather_Condition
696790,A-696799,2,2019-10-04 06:20:02,2019-10-04 12:47:32,42.894989,-72.976669,Wilmington,VT,53.0,83.0,10.0,Cloudy
700059,A-700068,2,2019-09-18 04:18:09,2019-09-18 08:32:56,44.508953000000005,-73.055145,Essex Junction,VT,46.0,89.0,10.0,Partly Cloudy
700085,A-700094,3,2019-09-19 18:14:22,2019-09-19 22:13:31,44.492022999999996,-73.173035,Winooski,VT,69.0,30.0,10.0,Mostly Cloudy
709291,A-709300,3,2019-09-24 07:27:14,2019-09-24 08:44:10,44.699203000000004,-73.106026,Fairfax,VT,63.0,78.0,10.0,Mostly Cloudy
711781,A-711790,3,2019-09-25 17:07:58,2019-09-25 18:06:56,44.29826,-72.684853,Montpelier,VT,65.0,56.0,10.0,Fair
714273,A-714282,2,2019-09-26 11:39:25,2019-09-26 12:24:38,43.02557,-72.656532,Townshend,VT,69.0,58.0,10.0,Fair
714281,A-714290,3,2019-09-26 16:47:44,2019-09-26 17:44:31,43.403362,-72.414314,Windsor,VT,60.0,86.0,6.0,Light Rain
722610,A-722619,3,2019-09-03 09:30:02,2019-09-03 11:03:36,44.505795,-73.181725,Colchester,VT,62.0,70.0,10.0,Partly Cloudy
727249,A-727258,3,2019-09-05 10:08:42,2019-09-05 11:24:31,43.527138,-72.402229,Windsor,VT,62.0,62.0,10.0,Fair
727251,A-727260,3,2019-09-05 11:24:02,2019-09-05 12:55:21,43.527138,-72.402229,Windsor,VT,66.0,52.0,10.0,Fair
727258,A-727267,3,2019-09-05 16:12:32,2019-09-05 18:56:04,43.527138,-72.402229,Windsor,VT,75.0,37.0,10.0,Fair
729692,A-729701,3,2019-09-06 17:55:23,2019-09-06 19:54:30,44.447369,-73.208511,South Burlington,VT,71.0,47.0,10.0,Mostly Cloudy
736032,A-736041,3,2019-09-10 11:26:03,2019-09-10 14:56:05,43.639477,-72.338394,White River Junction,VT,63.0,60.0,10.0,Fair
736034,A-736043,3,2019-09-10 16:16:38,2019-09-10 23:30:15,43.639477,-72.338394,White River Junction,VT,73.0,57.0,10.0,Partly Cloudy
743517,A-743526,2,2019-09-13 16:39:27,2019-09-13 18:24:03,44.452076,-73.182449,South Burlington,VT,71.0,38.0,10.0,Partly Cloudy
749657,A-749666,2,2019-09-17 10:06:41,2019-09-17 20:48:15,44.650909000000006,-72.758682,Jeffersonville,VT,54.0,77.0,10.0,Fair
755700,A-755709,2,2019-08-20 16:14:56,2019-08-20 17:14:28,43.183448999999996,-72.45294200000001,Bellows Falls,VT,85.0,29.0,10.0,Fair
755701,A-755710,3,2019-08-20 16:38:29,2019-08-20 17:08:11,44.491631,-73.173035,Winooski,VT,83.0,37.0,10.0,Fair
755702,A-755711,3,2019-08-20 16:56:16,2019-08-20 17:56:03,44.490359999999995,-73.173317,Winooski,VT,83.0,37.0,10.0,Fair
760400,A-760409,3,2019-08-22 07:11:00,2019-08-22 09:00:14,44.21965,-72.4916,Barre,VT,61.0,100.0,0.25,Fog
760414,A-760423,2,2019-08-22 16:23:15,2019-08-22 16:52:59,42.976131,-72.657478,Newfane,VT,84.0,49.0,10.0,Partly Cloudy
762823,A-762832,2,2019-08-23 17:09:29,2019-08-23 18:09:10,44.439285,-73.114403,Williston,VT,72.0,41.0,10.0,Mostly Cloudy
775500,A-775509,3,2019-08-30 17:20:13,2019-08-30 18:17:55,42.964001,-72.525177,Putney,VT,79.0,52.0,10.0,Fair
782284,A-782293,3,2019-07-03 07:03:05,2019-07-03 12:25:07,44.91494,-72.348511,Newport Center,VT,62.0,91.0,10.0,Fair
794952,A-794961,2,2019-07-11 16:13:15,2019-07-11 18:12:51,44.435759999999995,-72.711578,Stowe,VT,73.0,79.0,10.0,Light Rain
805131,A-805140,3,2019-07-17 08:23:26,2019-07-17 13:45:52,43.785216999999996,-72.452332,Sharon,VT,73.0,84.0,5.0,Light Rain
805134,A-805143,4,2019-07-17 14:53:40,2019-07-17 19:06:45,44.590214,-73.17012,Colchester,VT,81.0,74.0,10.0,Cloudy
805140,A-805149,4,2019-07-17 18:37:22,2019-07-17 19:05:54,44.590202000000005,-73.17041800000001,Colchester,VT,76.0,79.0,10.0,Mostly Cloudy
842236,A-842245,3,2019-08-07 13:55:32,2019-08-07 15:14:47,44.21714,-72.585999,Berlin,VT,78.0,68.0,10.0,Partly Cloudy
860030,A-860039,2,2019-08-16 04:33:20,2019-08-16 07:00:25,44.619789000000004,-73.124443,Milton,VT,65.0,87.0,10.0,Cloudy
867661,A-867670,3,2019-06-05 21:09:05,2019-06-05 23:38:10,44.922058,-73.108566,Swanton,VT,61.0,95.0,10.0,Light Drizzle
869305,A-869314,3,2019-06-06 04:05:15,2019-06-06 06:01:04,44.922058,-73.108566,Swanton,VT,59.0,96.0,10.0,Cloudy
903913,A-903922,3,2019-06-25 11:54:37,2019-06-25 13:08:35,44.439285,-73.114403,Williston,VT,65.0,90.0,3.0,Light Rain
903918,A-903927,3,2019-06-25 16:00:31,2019-06-25 17:44:49,43.785216999999996,-72.452332,Sharon,VT,65.0,87.0,1.0,Light Rain
925379,A-925388,3,2019-05-09 10:00:02,2019-05-09 11:31:26,43.541004,-72.957901,North Clarendon,VT,53.0,35.0,10.0,Fair
945211,A-945222,3,2019-05-20 19:33:14,2019-05-20 20:02:51,44.505795,-73.181725,Colchester,VT,67.0,45.0,10.0,Mostly Cloudy
989574,A-989585,3,2019-04-09 13:37:38,2019-04-09 14:51:31,44.924240000000005,-73.108414,Swanton,VT,32.0,100.0,3.0,Wintry Mix
1003370,A-1003382,2,2019-04-16 13:45:48,2019-04-16 14:15:26,42.919579,-73.240891,North Bennington,VT,52.0,34.0,10.0,Fair
1015925,A-1015937,2,2019-04-23 16:01:37,2019-04-23 16:31:02,43.803619,-73.305061,Orwell,VT,70.0,36.0,10.0,Fair
1029068,A-1029080,3,2019-04-01 17:31:41,2019-04-01 18:16:58,44.507,-73.18441800000001,Colchester,VT,38.0,28.0,10.0,Fair
1032094,A-1032106,2,2019-03-04 10:22:35,2019-03-04 10:52:23,43.181862,-72.785004,South Londonderry,VT,28.9,78.0,1.2,Light Snow
1036799,A-1036811,3,2019-03-06 08:42:38,2019-03-06 09:11:18,44.505913,-73.182243,Colchester,VT,12.0,53.0,10.0,Partly Cloudy
1036801,A-1036813,3,2019-03-06 08:52:23,2019-03-06 09:21:47,42.965462,-72.519203,Putney,VT,15.1,45.0,10.0,Clear
1066438,A-1066451,2,2019-03-22 07:18:20,2019-03-22 08:33:49,43.655429999999996,-72.886169,Rutland,VT,36.0,82.0,10.0,Light Rain
1066439,A-1066452,2,2019-03-22 07:30:21,2019-03-22 08:30:08,43.651649,-72.92128000000001,Rutland,VT,34.0,96.0,10.0,Overcast
1066441,A-1066454,2,2019-03-22 07:37:50,2019-03-22 09:10:16,43.078171000000005,-72.704514,Townshend,VT,32.0,100.0,4.0,Light Snow
1074680,A-1074693,2,2019-03-27 10:41:21,2019-03-27 12:59:26,42.865608,-72.86331899999999,Wilmington,VT,36.0,33.0,10.0,Clear
1079189,A-1079202,2,2019-03-29 05:18:32,2019-03-29 06:52:56,43.04076,-72.788551,Wardsboro,VT,34.0,79.0,10.0,Overcast
1082866,A-1082879,2,2019-02-28 08:12:17,2019-02-28 08:58:00,42.807097999999996,-72.61573,Guilford,VT,12.2,85.0,0.8,Light Snow
1088284,A-1088297,2,2019-01-31 09:22:44,2019-01-31 09:52:04,42.869991,-72.90529599999999,Wilmington,VT,-0.9,47.0,10.0,Mostly Cloudy
1097854,A-1097867,2,2019-02-05 07:50:25,2019-02-05 08:19:54,42.758259,-72.761421,Jacksonville,VT,39.9,100.0,5.0,Overcast
1100403,A-1100416,2,2019-02-06 18:14:33,2019-02-06 18:44:33,44.4688,-73.16999799999999,South Burlington,VT,25.0,81.0,6.0,Light Freezing Rain
1112376,A-1112390,3,2019-02-12 17:12:41,2019-02-12 17:42:29,43.991501,-73.14031999999999,Middlebury,VT,10.4,62.0,10.0,Clear
1115312,A-1115326,3,2019-02-13 16:03:08,2019-02-13 17:02:40,44.343063,-72.752739,Waterbury,VT,28.9,78.0,4.0,Haze
1120773,A-1120787,3,2019-02-15 09:19:02,2019-02-15 09:48:50,42.85751,-72.780502,Brattleboro,VT,36.0,79.0,10.0,Overcast
1124767,A-1124781,2,2019-02-18 13:43:52,2019-02-18 14:13:37,42.889431,-72.952087,Wilmington,VT,21.9,85.0,1.5,Light Snow
1124770,A-1124784,2,2019-02-18 18:08:55,2019-02-18 18:38:32,42.868511,-72.871178,Wilmington,VT,19.9,74.0,3.0,Light Snow
1131903,A-1131917,2,2019-02-21 22:15:44,2019-02-21 22:45:24,44.933739,-72.20755,Newport,VT,30.6,82.0,7.0,Light Snow
1134448,A-1134462,3,2019-02-22 16:24:05,2019-02-22 16:53:44,44.452296999999994,-73.181229,South Burlington,VT,33.1,52.0,10.0,Mostly Cloudy
1137910,A-1137924,3,2019-02-25 06:01:13,2019-02-25 06:30:53,42.96492,-72.52113299999999,Putney,VT,30.9,67.0,9.0,Light Snow
1140073,A-1140087,2,2019-02-26 09:08:56,2019-02-26 09:37:43,42.794734999999996,-72.820557,Jacksonville,VT,17.1,47.0,10.0,Partly Cloudy
1150398,A-1150412,2,2019-01-04 14:54:31,2019-01-04 15:24:12,44.541702,-72.000984,Lyndonville,VT,36.0,68.0,10.0,Clear
1150406,A-1150420,2,2019-01-04 19:36:34,2019-01-04 20:06:20,42.963268,-72.885948,West Dover,VT,28.9,82.0,10.0,Clear
1159390,A-1159404,2,2019-01-09 07:36:16,2019-01-09 08:02:00,43.104,-72.443489,Westminster,VT,33.8,93.0,4.0,Light Rain
1170214,A-1170228,2,2019-01-15 05:34:43,2019-01-15 06:03:35,43.086739,-72.45884699999999,Westminster,VT,6.1,87.0,10.0,Clear
1182177,A-1182191,3,2019-01-21 13:41:30,2019-01-21 14:10:43,42.835789,-72.567123,Brattleboro,VT,-0.9,57.0,7.0,Light Snow
1184129,A-1184143,2,2019-01-22 08:04:21,2019-01-22 08:32:36,42.741119,-72.730583,Jacksonville,VT,-9.0,87.0,10.0,Clear
1184130,A-1184144,2,2019-01-22 08:07:26,2019-01-22 08:37:08,42.915217999999996,-72.64050300000001,Brattleboro,VT,-9.0,79.0,10.0,Clear
1186952,A-1186966,2,2019-01-23 06:38:16,2019-01-23 07:07:38,42.781620000000004,-72.89676700000001,Whitingham,VT,24.1,46.0,10.0,Mostly Cloudy
1196674,A-1196688,3,2019-01-28 09:07:34,2019-01-28 09:37:06,44.297787,-72.685684,Montpelier,VT,7.0,70.0,10.0,Clear
1199297,A-1199311,2,2019-01-29 18:41:47,2019-01-29 19:11:32,42.852871,-72.681229,Brattleboro,VT,24.1,81.0,9.0,Light Snow
1201984,A-1201998,2,2019-01-30 10:52:40,2019-01-30 11:22:26,43.22374,-72.451233,Bellows Falls,VT,19.9,42.0,10.0,Clear
1204319,A-1204333,2,2018-11-30 18:07:08,2018-11-30 18:36:55,44.527248,-72.000389,Lyndonville,VT,28.4,89.0,10.0,Overcast
1207015,A-1207029,3,2018-12-01 11:18:04,2018-12-01 12:02:32,43.090874,-72.456665,Westminster,VT,35.1,70.0,10.0,Overcast
1208623,A-1208637,2,2018-12-03 07:48:30,2018-12-03 08:17:51,42.816887,-72.85039499999999,Jacksonville,VT,39.9,100.0,1.0,Overcast
1208630,A-1208644,2,2018-12-03 11:51:17,2018-12-03 14:10:33,43.124115,-72.471626,Westminster,VT,45.0,90.0,10.0,Light Rain
1212930,A-1212944,2,2018-12-05 12:50:39,2018-12-05 13:18:49,43.11425,-72.908539,West Wardsboro,VT,28.9,64.0,10.0,Overcast
1217404,A-1217418,2,2018-12-07 08:12:13,2018-12-07 08:41:52,42.788589,-72.841782,Whitingham,VT,27.0,58.0,10.0,Overcast
1227974,A-1227989,3,2018-12-13 14:17:05,2018-12-13 14:45:29,42.853535,-72.580208,Brattleboro,VT,28.9,58.0,10.0,Overcast
1233302,A-1233317,3,2018-12-16 12:45:19,2018-12-16 13:27:44,42.96492,-72.52113299999999,Putney,VT,36.0,82.0,10.0,Overcast
1236126,A-1236141,2,2018-12-18 13:10:25,2018-12-18 13:39:58,43.100002,-72.77892299999999,Jamaica,VT,23.0,58.0,10.0,Clear
1236134,A-1236149,3,2018-12-18 19:54:30,2018-12-18 20:22:13,42.965294,-72.520744,Putney,VT,19.0,65.0,10.0,Clear
1238666,A-1238681,2,2018-12-19 06:26:57,2018-12-19 06:56:19,44.626659000000004,-73.139702,Milton,VT,15.1,77.0,10.0,Mostly Cloudy
1246820,A-1246835,2,2018-12-24 09:32:08,2018-12-24 10:01:58,43.200932,-72.990799,Bondville,VT,28.0,72.0,10.0,Overcast
1248450,A-1248465,3,2018-12-25 23:57:58,2018-12-26 00:25:45,44.452296999999994,-73.181229,South Burlington,VT,7.0,87.0,10.0,Partly Cloudy
1249820,A-1249835,2,2018-12-27 12:42:07,2018-12-27 13:11:54,43.351212,-72.768066,Weston,VT,28.0,41.0,10.0,Clear
1278119,A-1278134,3,2018-11-09 16:49:23,2018-11-09 17:34:23,43.667023,-72.385536,White River Junction,VT,41.0,70.0,8.0,Light Rain
1294666,A-1294682,2,2018-11-16 08:31:21,2018-11-16 08:59:51,43.639922999999996,-72.338638,White River Junction,VT,26.1,81.0,0.5,Snow
1294668,A-1294684,2,2018-11-16 08:52:48,2018-11-16 09:22:27,42.945023,-72.576187,Putney,VT,30.9,82.0,7.0,Light Snow
1294674,A-1294690,2,2018-11-16 10:52:02,2018-11-16 11:21:47,42.819389,-72.7024,Brattleboro,VT,28.9,89.0,0.8,Light Snow
1294676,A-1294692,3,2018-11-16 11:35:43,2018-11-16 12:03:36,43.786179,-72.452606,Sharon,VT,28.0,78.0,1.5,Light Snow
1299104,A-1299120,2,2018-11-19 12:36:17,2018-11-19 13:06:02,43.235619,-72.846153,Londonderry,VT,35.1,89.0,10.0,Overcast
1299108,A-1299124,2,2018-11-19 13:57:57,2018-11-19 14:27:36,43.227379,-72.807121,Londonderry,VT,37.0,86.0,10.0,Scattered Clouds
1299109,A-1299125,2,2018-11-19 13:57:58,2018-11-19 14:27:36,43.227379,-72.807121,Londonderry,VT,37.0,86.0,10.0,Scattered Clouds
1299112,A-1299128,2,2018-11-19 16:14:51,2018-11-19 16:43:08,43.262733000000004,-72.804047,Weston,VT,37.0,86.0,10.0,Mostly Cloudy
1301757,A-1301773,2,2018-11-20 06:35:58,2018-11-20 07:05:40,43.25824,-72.588188,Chester,VT,32.0,100.0,1.0,Light Snow
1301766,A-1301782,2,2018-11-20 08:01:01,2018-11-20 08:30:10,43.18338,-72.453377,Bellows Falls,VT,32.0,100.0,0.5,Snow
1301767,A-1301783,2,2018-11-20 08:26:24,2018-11-20 08:55:57,43.213825,-72.92840600000001,Peru,VT,32.0,100.0,0.5,Snow
1304773,A-1304789,2,2018-11-21 13:30:16,2018-11-21 13:59:51,44.406609,-72.99515500000001,Richmond,VT,28.9,82.0,0.1,Heavy Snow
1307437,A-1307453,2,2018-11-22 18:45:26,2018-11-22 19:15:02,43.162292,-72.916725,Bondville,VT,12.0,53.0,10.0,Clear
1308916,A-1308932,2,2018-11-23 11:20:06,2018-11-23 11:49:30,42.914165000000004,-72.88233199999999,Wilmington,VT,14.0,56.0,10.0,Clear
1308921,A-1308937,2,2018-11-23 15:42:18,2018-11-23 16:11:09,43.114258,-72.908546,West Wardsboro,VT,25.0,39.0,10.0,Clear
1308922,A-1308938,2,2018-11-23 17:29:01,2018-11-23 17:58:29,42.794498,-72.630432,Brattleboro,VT,19.0,68.0,10.0,Clear
1308926,A-1308942,2,2018-11-23 19:54:22,2018-11-23 20:24:08,42.959724,-72.834091,West Dover,VT,23.0,48.0,10.0,Overcast
1312230,A-1312246,2,2018-11-26 06:52:02,2018-11-26 07:21:22,42.905727,-72.84303299999999,Wilmington,VT,30.9,100.0,0.2,Light Freezing Fog
1314913,A-1314929,2,2018-11-27 07:51:25,2018-11-27 08:20:47,42.886417,-72.865128,Wilmington,VT,32.0,100.0,0.5,Snow
1314930,A-1314946,3,2018-11-27 15:11:08,2018-11-27 15:40:32,44.922855,-72.173424,Newport,VT,30.9,100.0,1.0,Light Snow
1317680,A-1317696,2,2018-11-29 13:52:44,2018-11-29 16:09:30,43.301075,-72.755066,Chester,VT,37.0,73.0,10.0,Overcast
1327652,A-1327668,2,2018-10-03 07:48:47,2018-10-03 08:17:59,44.994865000000004,-72.613876,Richford,VT,48.2,100.0,1.2,Light Drizzle
1330586,A-1330602,2,2018-10-04 14:49:26,2018-10-04 15:19:19,42.882439,-73.212738,Bennington,VT,73.0,73.0,10.0,Overcast
1337491,A-1337507,2,2018-10-08 06:22:34,2018-10-08 06:51:35,42.943211,-72.654037,Williamsville,VT,55.0,96.0,9.0,Overcast
1346767,A-1346783,3,2018-10-12 11:26:46,2018-10-12 11:56:01,44.952225,-72.15123,Newport,VT,44.8,86.0,10.0,Overcast
1353717,A-1353733,2,2018-10-16 05:22:50,2018-10-16 05:51:58,42.889565000000005,-72.952217,Wilmington,VT,41.0,65.0,10.0,Mostly Cloudy
1367224,A-1367240,2,2018-10-22 08:15:14,2018-10-22 08:45:00,43.605511,-72.977379,Rutland,VT,30.9,72.0,10.0,Mostly Cloudy
1383337,A-1383353,2,2018-10-29 08:41:09,2018-10-29 09:10:48,44.509575,-73.13195,Essex Junction,VT,46.0,86.0,10.0,Mostly Cloudy
1386252,A-1386268,2,2018-10-30 10:12:18,2018-10-30 10:42:04,43.054306,-72.66501600000001,Townshend,VT,39.0,67.0,10.0,Overcast
1394539,A-1394555,2,2018-09-04 07:13:27,2018-09-04 07:42:51,42.773502,-72.76715899999999,Jacksonville,VT,70.0,97.0,10.0,Overcast
1394552,A-1394568,2,2018-09-04 17:29:13,2018-09-04 18:28:49,44.488983000000005,-73.202423,Burlington,VT,80.1,35.0,10.0,Scattered Clouds
1399929,A-1399945,3,2018-09-06 17:52:27,2018-09-06 18:21:32,44.589943,-73.170097,Colchester,VT,73.0,51.0,10.0,Mostly Cloudy
1405921,A-1405937,2,2018-09-09 07:32:33,2018-09-09 08:02:04,42.898922,-72.818405,Wilmington,VT,46.9,97.0,10.0,Clear
1405922,A-1405938,3,2018-09-09 08:01:59,2018-09-09 08:30:16,43.178951,-72.464569,Bellows Falls,VT,45.0,97.0,10.0,Clear
1412171,A-1412187,2,2018-09-12 04:19:52,2018-09-12 05:19:32,43.606094,-72.971817,Rutland,VT,60.8,100.0,0.5,Fog
1412187,A-1412203,2,2018-09-12 15:24:18,2018-09-12 15:54:04,43.054970000000004,-72.64194499999999,Townshend,VT,68.0,93.0,10.0,Overcast
1423904,A-1423920,3,2018-09-18 06:36:18,2018-09-18 07:05:38,43.265957,-72.432739,Springfield,VT,66.9,100.0,3.0,Rain
1431540,A-1431556,3,2018-09-21 04:32:20,2018-09-21 05:01:11,44.21418,-72.583572,Montpelier,VT,57.0,96.0,10.0,Overcast
1431544,A-1431560,2,2018-09-21 08:14:13,2018-09-21 08:43:42,42.865677000000005,-72.86367800000001,Wilmington,VT,61.0,90.0,10.0,Overcast
1435485,A-1435501,3,2018-09-24 06:22:17,2018-09-24 06:50:45,43.163478999999995,-72.46302800000001,Bellows Falls,VT,39.9,100.0,10.0,Clear
1446572,A-1446588,3,2018-09-28 11:48:07,2018-09-28 12:25:00,43.402640999999996,-72.414505,Ascutney,VT,55.9,90.0,10.0,Overcast
1468810,A-1468826,3,2018-08-09 08:04:17,2018-08-09 08:33:58,44.25042,-72.59569499999999,Montpelier,VT,70.0,93.0,10.0,Partly Cloudy
1480322,A-1480338,2,2018-08-15 12:31:20,2018-08-15 13:45:36,44.451839,-73.208908,Burlington,VT,86.0,51.0,10.0,Mostly Cloudy
1489445,A-1489461,2,2018-08-20 06:51:38,2018-08-20 07:36:19,43.19487,-72.499504,Bellows Falls,VT,55.9,100.0,2.5,Overcast
1489452,A-1489468,2,2018-08-20 13:43:53,2018-08-20 14:13:21,44.500145,-73.097488,Essex Junction,VT,80.1,43.0,10.0,Scattered Clouds
1492015,A-1492032,2,2018-08-21 17:12:02,2018-08-21 17:41:00,44.500465000000005,-73.131874,Essex Junction,VT,80.1,47.0,10.0,Mostly Cloudy
1496915,A-1496932,2,2018-08-23 22:33:26,2018-08-23 22:57:12,43.422733,-72.710396,Ludlow,VT,54.0,97.0,10.0,Clear
1520832,A-1520849,2,2018-07-05 10:55:40,2018-07-05 11:24:45,43.062962,-72.474976,Putney,VT,89.1,61.0,10.0,Scattered Clouds
1522873,A-1522890,2,2018-07-06 18:51:00,2018-07-06 19:34:31,43.197083,-72.727142,West Townshend,VT,70.0,51.0,10.0,Mostly Cloudy
1525737,A-1525754,2,2018-07-08 11:00:17,2018-07-08 12:00:01,43.012989000000005,-72.862053,West Wardsboro,VT,75.9,56.0,10.0,Clear
1533276,A-1533293,2,2018-07-12 11:37:09,2018-07-12 12:06:47,42.863701,-72.751427,Brattleboro,VT,81.0,34.0,10.0,Clear
1569162,A-1569180,2,2018-06-01 04:19:06,2018-06-01 04:48:49,43.086758,-72.50705,Putney,VT,66.2,94.0,2.5,Light Rain
1573268,A-1573286,2,2018-06-04 08:53:51,2018-06-04 09:21:28,43.123283,-72.439949,Westminster,VT,48.9,93.0,3.0,Rain
1577964,A-1577983,3,2018-06-06 16:01:33,2018-06-06 16:30:07,44.466976,-73.17134899999999,South Burlington,VT,68.0,55.0,10.0,Mostly Cloudy
1582961,A-1582980,2,2018-06-08 17:29:19,2018-06-08 18:29:06,42.957363,-72.649811,Newfane,VT,78.1,43.0,7.0,Mostly Cloudy
1586820,A-1586839,2,2018-06-11 16:06:42,2018-06-11 17:06:31,42.936657000000004,-72.612175,Dummerston,VT,78.1,30.0,10.0,Mostly Cloudy
1589258,A-1589277,2,2018-06-12 14:53:33,2018-06-12 15:53:15,42.760574,-72.493736,Vernon,VT,82.0,31.0,10.0,Scattered Clouds
1589259,A-1589278,3,2018-06-12 15:09:26,2018-06-12 15:38:39,43.178707,-72.46302800000001,Bellows Falls,VT,80.1,32.0,1.8,Haze
1589261,A-1589280,2,2018-06-12 15:23:43,2018-06-12 15:53:30,42.982535999999996,-72.65615799999999,Newfane,VT,82.0,31.0,10.0,Scattered Clouds
1589264,A-1589283,2,2018-06-12 17:18:50,2018-06-12 18:18:37,42.786419,-72.546974,Vernon,VT,81.0,31.0,10.0,Clear
1600581,A-1600601,2,2018-06-18 17:06:54,2018-06-18 17:35:54,44.509772999999996,-72.97305300000001,Jericho,VT,78.1,76.0,10.0,Mostly Cloudy
1602883,A-1602903,2,2018-06-19 12:41:38,2018-06-19 13:56:08,44.466976,-73.17134899999999,South Burlington,VT,69.1,51.0,10.0,Partly Cloudy
1607488,A-1607508,3,2018-06-21 08:17:41,2018-06-21 08:47:08,44.298164,-72.68512700000001,Montpelier,VT,61.0,87.0,10.0,Overcast
1620802,A-1620823,3,2018-06-28 07:49:08,2018-06-28 08:18:58,43.527542,-72.40212199999999,Windsor,VT,64.4,88.0,10.0,Rain
1685768,A-1685791,2,2018-05-29 06:56:09,2018-05-29 07:41:00,43.079899,-72.723862,West Townshend,VT,57.0,100.0,2.5,Overcast
1697212,A-1697235,2,2018-04-04 08:21:38,2018-04-04 08:51:10,42.818279,-72.548187,Vernon,VT,37.4,93.0,2.0,Overcast
