,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Weather_Condition
516144,A-516150,3,2019-12-29 07:08:38,2019-12-29 07:52:23,39.080605,-84.521637,Covington,KY,56.0,93.0,5.0,Rain
516148,A-516154,3,2019-12-29 08:51:09,2019-12-29 11:10:37,39.076027,-84.519417,Covington,KY,57.0,93.0,10.0,Light Rain
516154,A-516160,3,2019-12-29 11:37:33,2019-12-29 12:06:47,39.063713,-84.52248399999999,Covington,KY,60.0,96.0,10.0,Light Rain
516162,A-516168,3,2019-12-29 13:38:10,2019-12-29 14:36:24,39.025402,-84.613068,Erlanger,KY,60.0,90.0,10.0,Light Rain
516163,A-516169,3,2019-12-29 14:39:15,2019-12-29 16:13:04,39.025463,-84.558983,Ft Mitchell,KY,60.0,86.0,10.0,Cloudy
516165,A-516171,3,2019-12-29 15:39:53,2019-12-29 16:09:24,39.058890999999996,-84.538078,Covington,KY,59.0,96.0,10.0,Light Rain
516166,A-516172,3,2019-12-29 16:10:09,2019-12-29 16:39:43,38.331226,-83.208961,Olive Hill,KY,59.0,93.0,2.0,Light Rain
516168,A-516174,3,2019-12-29 21:23:57,2019-12-29 21:53:11,39.03215,-84.589401,Erlanger,KY,55.0,89.0,9.0,Light Rain
517035,A-517041,2,2019-12-30 06:07:54,2019-12-30 07:31:40,38.243259,-85.621872,Louisville,KY,47.0,74.0,10.0,Cloudy
517036,A-517042,2,2019-12-30 06:14:26,2019-12-30 07:42:29,38.918053,-84.629059,Walton,KY,49.0,80.0,6.0,Light Rain
517038,A-517044,2,2019-12-30 07:32:23,2019-12-30 08:31:48,38.244862,-85.765343,Louisville,KY,44.0,63.0,10.0,Cloudy
517039,A-517045,2,2019-12-30 07:32:22,2019-12-30 08:31:59,39.095669,-84.73658,Hebron,KY,44.0,73.0,10.0,Cloudy
517040,A-517046,2,2019-12-30 08:26:21,2019-12-30 09:11:07,38.179520000000004,-85.776848,Louisville,KY,44.0,63.0,10.0,Cloudy
517041,A-517047,2,2019-12-30 09:45:14,2019-12-30 11:14:44,38.275257,-85.80931899999999,Louisville,KY,43.0,60.0,10.0,Cloudy / Windy
517042,A-517048,2,2019-12-30 09:51:26,2019-12-30 10:20:44,38.208221,-85.675873,Louisville,KY,43.0,60.0,10.0,Cloudy
517043,A-517049,2,2019-12-30 09:54:10,2019-12-30 10:53:42,38.322646999999996,-85.618713,Prospect,KY,43.0,60.0,10.0,Cloudy
517044,A-517050,2,2019-12-30 10:51:42,2019-12-30 12:15:00,38.236774,-85.752937,Louisville,KY,43.0,60.0,10.0,Cloudy
517045,A-517051,2,2019-12-30 13:35:33,2019-12-30 15:04:52,38.18541,-85.724121,Louisville,KY,43.0,62.0,10.0,Cloudy
517046,A-517052,2,2019-12-30 13:36:31,2019-12-30 15:05:53,38.236698,-85.66169000000001,Louisville,KY,42.0,65.0,10.0,Cloudy
517047,A-517053,3,2019-12-30 14:19:01,2019-12-30 15:48:10,39.012302000000005,-84.631027,Florence,KY,40.0,63.0,10.0,Cloudy / Windy
517048,A-517054,3,2019-12-30 14:23:17,2019-12-30 17:14:55,38.194340000000004,-85.708702,Louisville,KY,43.0,58.0,10.0,Cloudy
517050,A-517056,2,2019-12-30 16:00:10,2019-12-30 16:29:48,38.063472999999995,-85.699486,Brooks,KY,44.0,55.0,10.0,Cloudy
517051,A-517057,3,2019-12-30 16:01:25,2019-12-30 17:00:47,38.222668,-85.50666,Louisville,KY,44.0,53.0,10.0,Cloudy
517052,A-517058,3,2019-12-30 16:01:25,2019-12-30 17:00:47,38.222668,-85.50666,Louisville,KY,44.0,53.0,10.0,Cloudy
517071,A-517077,2,2019-12-30 07:43:44,2019-12-30 08:43:31,38.927292,-84.548859,Independence,KY,43.0,74.0,10.0,Cloudy
517073,A-517079,2,2019-12-30 08:41:30,2019-12-30 10:28:48,39.021969,-84.554138,Crestview Hills,KY,41.0,70.0,10.0,Light Rain
517074,A-517080,2,2019-12-30 11:13:22,2019-12-30 12:43:28,39.052662,-84.584122,Crescent Springs,KY,41.0,65.0,10.0,Cloudy
518785,A-518791,2,2019-12-31 07:24:23,2019-12-31 08:26:10,38.258540999999994,-85.786568,Louisville,KY,38.0,62.0,10.0,Cloudy
518786,A-518792,2,2019-12-31 07:33:10,2019-12-31 08:49:45,38.228088,-85.75119000000001,Louisville,KY,38.0,62.0,10.0,Cloudy
518787,A-518793,2,2019-12-31 08:19:43,2019-12-31 09:54:25,38.241009000000005,-85.722862,Louisville,KY,38.0,60.0,10.0,Cloudy
518790,A-518796,3,2019-12-31 12:53:34,2019-12-31 13:52:58,38.265156,-85.62440500000001,Louisville,KY,39.0,57.0,10.0,Cloudy
518791,A-518797,2,2019-12-31 13:06:27,2019-12-31 14:06:12,38.233803,-85.611008,Louisville,KY,39.0,57.0,10.0,Cloudy
518792,A-518798,3,2019-12-31 13:06:00,2019-12-31 14:05:29,38.249794,-85.619415,Louisville,KY,39.0,57.0,10.0,Cloudy
518793,A-518799,3,2019-12-31 13:43:30,2019-12-31 14:13:07,38.232898999999996,-85.608276,Louisville,KY,40.0,55.0,10.0,Cloudy
518801,A-518807,4,2019-12-31 21:21:40,2020-01-01 00:01:49,38.223694,-85.580376,Louisville,KY,38.0,62.0,10.0,Cloudy
518802,A-518808,2,2019-12-31 22:50:51,2019-12-31 23:35:28,38.148739,-85.712593,Louisville,KY,38.0,65.0,10.0,Cloudy
518803,A-518809,2,2019-12-31 06:33:55,2019-12-31 07:03:41,38.068501,-84.503899,Lexington,KY,39.0,57.0,10.0,Cloudy
518807,A-518813,2,2019-12-31 08:01:05,2019-12-31 08:47:44,38.035011,-84.5504,Lexington,KY,39.0,57.0,10.0,Cloudy
518808,A-518814,2,2019-12-31 08:46:51,2019-12-31 09:16:30,37.972111,-84.472778,Lexington,KY,39.0,60.0,10.0,Cloudy
518813,A-518819,2,2019-12-31 16:09:46,2019-12-31 17:41:09,38.070972,-84.530807,Lexington,KY,40.0,55.0,10.0,Cloudy
518815,A-518821,2,2019-12-31 16:38:35,2019-12-31 17:41:06,38.04047,-84.52327700000001,Lexington,KY,40.0,58.0,10.0,Cloudy
518817,A-518823,3,2019-12-31 16:48:54,2019-12-31 17:48:18,39.0467,-84.459976,Newport,KY,37.0,67.0,10.0,Cloudy
518822,A-518828,2,2019-12-31 17:58:33,2019-12-31 19:15:42,38.965771000000004,-84.526604,Covington,KY,35.0,70.0,10.0,Cloudy
520384,A-520390,2,2019-12-01 09:30:19,2019-12-01 09:59:58,38.110428000000006,-85.67791,Louisville,KY,50.0,46.0,10.0,Mostly Cloudy
520386,A-520392,3,2019-12-01 13:35:14,2019-12-01 15:04:52,38.314541,-85.582832,Louisville,KY,46.0,47.0,10.0,Cloudy
520387,A-520393,3,2019-12-01 16:04:36,2019-12-01 16:49:28,38.260490000000004,-85.73735,Louisville,KY,44.0,55.0,10.0,Cloudy
520388,A-520394,3,2019-12-01 16:43:50,2019-12-01 18:14:16,38.188244,-85.7845,Louisville,KY,43.0,62.0,10.0,Cloudy
520391,A-520397,3,2019-12-01 18:23:00,2019-12-01 20:26:57,38.178429,-85.72075699999999,Louisville,KY,42.0,70.0,10.0,Light Rain
521593,A-521599,2,2019-12-02 05:09:28,2019-12-02 05:39:13,38.115128000000006,-85.701584,Louisville,KY,37.0,82.0,10.0,Cloudy
521599,A-521605,2,2019-12-02 07:32:50,2019-12-02 08:33:04,38.320614,-85.613304,Louisville,KY,36.0,79.0,10.0,Cloudy
521603,A-521609,2,2019-12-02 11:55:54,2019-12-02 12:23:34,38.11763,-85.74942800000001,Fairdale,KY,37.0,76.0,10.0,Cloudy
521604,A-521610,2,2019-12-02 13:07:53,2019-12-02 14:22:34,38.185181,-85.814934,Louisville,KY,38.0,73.0,10.0,Cloudy
521605,A-521611,2,2019-12-02 13:07:53,2019-12-02 14:54:16,38.19035,-85.730522,Louisville,KY,38.0,73.0,10.0,Cloudy
521607,A-521613,2,2019-12-02 14:09:38,2019-12-02 14:54:19,38.221432,-85.503906,Louisville,KY,38.0,70.0,10.0,Cloudy
521617,A-521623,4,2019-12-02 18:07:09,2019-12-02 19:40:52,38.12468,-85.614319,Louisville,KY,36.0,73.0,10.0,Cloudy
521620,A-521626,2,2019-12-02 04:00:54,2019-12-02 05:00:39,38.97509,-84.57399699999999,Erlanger,KY,35.0,89.0,9.0,Light Rain
521623,A-521629,2,2019-12-02 05:27:54,2019-12-02 06:27:34,39.058890999999996,-84.538078,Covington,KY,37.0,89.0,10.0,Light Rain
521628,A-521634,2,2019-12-02 06:28:28,2019-12-02 07:28:13,39.043869,-84.57267,Ft Mitchell,KY,36.0,86.0,10.0,Cloudy
521635,A-521641,2,2019-12-02 07:28:45,2019-12-02 08:28:22,38.923221999999996,-84.543098,Independence,KY,35.0,89.0,7.0,Light Rain
521641,A-521647,2,2019-12-02 07:39:44,2019-12-02 08:40:00,39.04697,-84.574547,Ft Mitchell,KY,35.0,89.0,7.0,Light Rain
521645,A-521651,2,2019-12-02 07:50:19,2019-12-02 08:50:00,39.014629,-84.529167,Ft Mitchell,KY,35.0,89.0,7.0,Light Rain
521646,A-521652,2,2019-12-02 07:50:52,2019-12-02 08:51:00,39.028079999999996,-84.54451,Ft Mitchell,KY,35.0,89.0,7.0,Light Rain
521660,A-521666,2,2019-12-02 08:28:59,2019-12-02 09:14:12,38.074669,-84.506241,Lexington,KY,36.0,79.0,10.0,Cloudy
521663,A-521669,2,2019-12-02 08:38:18,2019-12-02 09:37:35,38.932091,-84.560013,Independence,KY,35.0,89.0,7.0,Light Rain
521666,A-521672,2,2019-12-02 08:55:51,2019-12-02 09:39:20,38.035561,-84.511292,Lexington,KY,36.0,79.0,10.0,Cloudy
521671,A-521677,2,2019-12-02 16:24:51,2019-12-02 19:29:18,38.022045,-84.411652,Lexington,KY,37.0,73.0,10.0,Cloudy
521686,A-521692,2,2019-12-02 17:32:45,2019-12-02 19:34:39,38.016766,-84.421577,Lexington,KY,36.0,81.0,8.0,Wintry Mix
521687,A-521693,2,2019-12-02 17:37:41,2019-12-02 19:40:50,38.110062,-84.583153,Lexington,KY,36.0,81.0,8.0,Wintry Mix
521692,A-521698,3,2019-12-02 17:44:16,2019-12-02 19:40:51,38.021648,-84.408813,Lexington,KY,36.0,81.0,8.0,Wintry Mix
521694,A-521700,2,2019-12-02 17:49:40,2019-12-02 19:36:37,38.059731,-84.484352,Lexington,KY,36.0,81.0,8.0,Wintry Mix
521697,A-521703,2,2019-12-02 18:06:09,2019-12-02 19:36:36,38.03117,-84.49009699999999,Lexington,KY,36.0,79.0,10.0,Cloudy
524289,A-524295,4,2019-12-03 05:30:58,2019-12-03 07:15:48,38.270866,-85.782639,Louisville,KY,34.0,70.0,10.0,Cloudy
524293,A-524299,2,2019-12-03 07:30:05,2019-12-03 08:15:08,38.201908,-85.686859,Louisville,KY,33.0,72.0,10.0,Cloudy
524294,A-524300,3,2019-12-03 07:30:49,2019-12-03 09:00:30,38.28669,-85.644974,Louisville,KY,33.0,72.0,10.0,Cloudy
524295,A-524301,2,2019-12-03 07:29:51,2019-12-03 08:29:23,39.054210999999995,-84.626778,Erlanger,KY,32.0,79.0,10.0,Cloudy
524297,A-524303,3,2019-12-03 09:14:08,2019-12-03 09:58:16,38.195717,-85.70706899999999,Louisville,KY,34.0,73.0,10.0,Cloudy
524303,A-524309,3,2019-12-03 15:16:22,2019-12-03 17:49:23,38.20219,-85.691963,Louisville,KY,42.0,53.0,10.0,Fair
524312,A-524318,2,2019-12-03 17:58:36,2019-12-03 18:43:36,38.111832,-85.68998,Louisville,KY,43.0,53.0,10.0,Mostly Cloudy
524313,A-524319,3,2019-12-03 18:07:34,2019-12-03 19:37:16,38.298542,-85.549828,Louisville,KY,42.0,53.0,10.0,Partly Cloudy
524321,A-524327,3,2019-12-03 19:05:12,2019-12-03 19:49:37,38.286308,-85.512764,Louisville,KY,42.0,55.0,10.0,Partly Cloudy
524324,A-524330,3,2019-12-03 23:35:39,2019-12-04 00:17:43,38.141727,-85.583275,Louisville,KY,39.0,65.0,10.0,Fair
524332,A-524338,3,2019-12-03 07:02:40,2019-12-03 08:02:01,39.0467,-84.459976,Newport,KY,34.0,82.0,10.0,Cloudy
524337,A-524343,2,2019-12-03 07:16:47,2019-12-03 08:16:29,39.05772,-84.500237,Covington,KY,34.0,82.0,10.0,Cloudy
524346,A-524352,2,2019-12-03 07:47:53,2019-12-03 08:47:51,37.974072,-84.497849,Lexington,KY,34.0,79.0,10.0,Cloudy
524354,A-524360,2,2019-12-03 08:14:17,2019-12-03 09:32:12,38.072681,-84.459282,Lexington,KY,34.0,79.0,10.0,Cloudy
524362,A-524368,2,2019-12-03 08:42:11,2019-12-03 10:11:57,38.957458,-84.581818,Independence,KY,31.0,82.0,10.0,Cloudy
524363,A-524369,2,2019-12-03 08:42:11,2019-12-03 10:12:00,39.015862,-84.576897,Edgewood,KY,31.0,82.0,10.0,Cloudy
524364,A-524370,2,2019-12-03 08:43:49,2019-12-03 10:03:05,39.036079,-84.602455,Erlanger,KY,31.0,82.0,10.0,Cloudy
524389,A-524395,2,2019-12-03 17:42:05,2019-12-03 18:56:52,37.999748,-84.520691,Lexington,KY,37.0,67.0,10.0,Partly Cloudy
524404,A-524410,2,2019-12-03 23:23:09,2019-12-03 23:52:32,38.904517999999996,-84.544487,Independence,KY,34.0,75.0,10.0,Fair
526787,A-526794,2,2019-12-04 05:41:27,2019-12-04 06:26:12,38.288826,-85.646011,Louisville,KY,38.0,76.0,10.0,Fair
526788,A-526795,2,2019-12-04 06:05:46,2019-12-04 07:05:08,39.070663,-84.655098,Hebron,KY,34.0,79.0,10.0,Mostly Cloudy
526791,A-526798,3,2019-12-04 07:21:28,2019-12-04 07:50:58,38.243259,-85.621872,Louisville,KY,38.0,76.0,10.0,Fair
526796,A-526803,2,2019-12-04 07:37:16,2019-12-04 08:22:32,38.18845,-85.508949,Louisville,KY,38.0,73.0,10.0,Fair
526797,A-526804,2,2019-12-04 07:39:23,2019-12-04 08:57:18,38.241997,-85.503738,Louisville,KY,38.0,73.0,10.0,Fair
526799,A-526806,2,2019-12-04 07:45:34,2019-12-04 08:51:45,38.189857,-85.764938,Louisville,KY,38.0,73.0,10.0,Mostly Cloudy
526808,A-526815,2,2019-12-04 09:59:37,2019-12-04 11:11:58,38.188995,-85.73320799999999,Louisville,KY,43.0,60.0,10.0,Fair
526809,A-526816,2,2019-12-04 10:28:08,2019-12-04 11:27:38,38.146834999999996,-85.544754,Louisville,KY,46.0,54.0,10.0,Fair
526810,A-526817,2,2019-12-04 11:00:14,2019-12-04 11:59:44,38.118365999999995,-85.643059,Louisville,KY,47.0,54.0,10.0,Fair
526812,A-526819,2,2019-12-04 11:14:20,2019-12-04 12:10:07,38.29018,-85.646683,Louisville,KY,46.0,54.0,10.0,Fair
526815,A-526822,3,2019-12-04 16:23:40,2019-12-04 18:15:44,38.188995,-85.73320799999999,Louisville,KY,54.0,34.0,10.0,Fair / Windy
526818,A-526825,3,2019-12-04 17:08:04,2019-12-04 17:56:42,38.222775,-85.505814,Louisville,KY,51.0,39.0,10.0,Fair
526841,A-526848,2,2019-12-04 08:02:26,2019-12-04 09:02:00,39.02898,-84.471512,Newport,KY,34.0,82.0,10.0,Fair
526850,A-526857,2,2019-12-04 08:42:17,2019-12-04 09:57:01,38.994240000000005,-84.498901,Taylor Mill,KY,37.0,79.0,10.0,Fair
526852,A-526859,2,2019-12-04 08:46:02,2019-12-04 09:45:40,39.051472,-84.550957,Covington,KY,37.0,79.0,10.0,Fair
526860,A-526867,2,2019-12-04 10:58:18,2019-12-04 11:57:46,39.063320000000004,-84.51215400000001,Covington,KY,43.0,65.0,10.0,Fair
526863,A-526870,3,2019-12-04 12:52:05,2019-12-04 13:21:49,39.046772,-84.574821,Ft Mitchell,KY,47.0,50.0,10.0,Fair
526883,A-526890,2,2019-12-04 17:33:02,2019-12-04 19:37:22,38.004318,-84.543892,Lexington,KY,48.0,42.0,10.0,Fair
526884,A-526891,2,2019-12-04 17:33:49,2019-12-04 19:37:19,38.02924,-84.45253000000001,Lexington,KY,48.0,42.0,10.0,Fair
529534,A-529541,2,2019-12-05 08:08:44,2019-12-05 10:09:57,38.202717,-85.690712,Louisville,KY,31.0,85.0,10.0,Fair
529536,A-529543,3,2019-12-05 09:11:09,2019-12-05 09:55:38,38.200851,-85.735001,Louisville,KY,36.0,79.0,10.0,Fair
529537,A-529544,3,2019-12-05 09:39:13,2019-12-05 11:38:45,38.224571000000005,-85.580978,Louisville,KY,41.0,70.0,10.0,Fair
529538,A-529545,2,2019-12-05 09:41:29,2019-12-05 10:40:56,38.201885,-85.689438,Louisville,KY,41.0,70.0,10.0,Fair
529539,A-529546,3,2019-12-05 09:45:10,2019-12-05 10:43:52,38.207157,-85.75014499999999,Louisville,KY,42.0,70.0,10.0,Fair
529542,A-529549,2,2019-12-05 13:24:32,2019-12-05 14:38:50,38.191132,-85.730164,Louisville,KY,53.0,40.0,10.0,Fair
529543,A-529550,3,2019-12-05 13:51:56,2019-12-05 14:37:06,39.080776,-84.709312,Hebron,KY,47.0,50.0,10.0,Fair
529546,A-529553,3,2019-12-05 15:58:24,2019-12-05 16:28:05,38.223087,-85.751137,Louisville,KY,58.0,33.0,10.0,Fair
529551,A-529558,3,2019-12-05 18:24:28,2019-12-05 20:11:20,38.270111,-85.501114,Louisville,KY,50.0,44.0,10.0,Fair
529553,A-529560,3,2019-12-05 18:36:51,2019-12-05 20:54:47,38.455890999999994,-85.29714200000001,Smithfield,KY,41.0,62.0,10.0,Fair
529555,A-529562,3,2019-12-05 19:00:36,2019-12-05 21:16:46,38.201885,-85.689438,Louisville,KY,50.0,44.0,10.0,Fair
529558,A-529565,2,2019-12-05 23:51:58,2019-12-06 00:20:58,38.136311,-85.70697,Louisville,KY,45.0,56.0,10.0,Mostly Cloudy
529565,A-529572,3,2019-12-05 06:44:13,2019-12-05 07:43:55,39.073807,-84.518723,Covington,KY,27.0,96.0,10.0,Fair
529570,A-529577,2,2019-12-05 07:17:23,2019-12-05 08:16:00,39.036629,-84.560501,Ft Mitchell,KY,30.0,85.0,10.0,Fair
529572,A-529579,2,2019-12-05 07:26:13,2019-12-05 09:13:56,38.08963,-84.49913000000001,Lexington,KY,31.0,82.0,10.0,Fair
529592,A-529599,2,2019-12-05 09:45:00,2019-12-05 11:04:41,38.918048999999996,-84.550774,Independence,KY,38.0,76.0,10.0,Fair
529593,A-529600,2,2019-12-05 10:08:07,2019-12-05 11:22:47,39.028389000000004,-84.567543,Lakeside Park,KY,38.0,76.0,10.0,Fair
529594,A-529601,2,2019-12-05 11:49:11,2019-12-05 13:25:48,38.927139000000004,-84.54244200000001,Independence,KY,44.0,51.0,10.0,Fair
529596,A-529603,3,2019-12-05 13:08:58,2019-12-05 14:37:00,39.08728,-84.522751,Covington,KY,46.0,51.0,10.0,Fair
529610,A-529617,2,2019-12-05 17:09:53,2019-12-05 19:23:52,37.982929,-84.494698,Lexington,KY,51.0,41.0,10.0,Fair
532007,A-532015,2,2019-12-06 06:54:46,2019-12-06 07:55:11,38.116261,-85.699112,Louisville,KY,47.0,74.0,10.0,Light Rain
532008,A-532016,2,2019-12-06 07:07:30,2019-12-06 07:52:05,38.136311,-85.70697,Louisville,KY,47.0,74.0,10.0,Light Rain
532011,A-532019,2,2019-12-06 07:31:09,2019-12-06 10:37:10,38.224571000000005,-85.580978,Louisville,KY,46.0,83.0,9.0,Light Rain
532013,A-532021,3,2019-12-06 08:08:07,2019-12-06 08:36:49,38.2024,-85.691521,Louisville,KY,46.0,83.0,9.0,Light Rain
532014,A-532022,2,2019-12-06 10:47:07,2019-12-06 11:45:51,38.187129999999996,-85.726112,Louisville,KY,49.0,74.0,10.0,Cloudy
532017,A-532025,2,2019-12-06 13:10:40,2019-12-06 13:55:27,38.206542999999996,-85.74610899999999,Louisville,KY,51.0,77.0,10.0,Cloudy
532018,A-532026,2,2019-12-06 13:11:10,2019-12-06 14:26:39,38.098969,-85.825333,Louisville,KY,51.0,77.0,10.0,Cloudy
532020,A-532028,3,2019-12-06 15:40:01,2019-12-06 16:39:19,38.288826,-85.646011,Louisville,KY,52.0,74.0,10.0,Cloudy
532021,A-532029,3,2019-12-06 15:41:05,2019-12-06 16:40:44,38.243259,-85.621872,Louisville,KY,52.0,74.0,10.0,Cloudy
532022,A-532030,3,2019-12-06 15:57:28,2019-12-06 17:41:52,38.241318,-85.503937,Louisville,KY,52.0,74.0,10.0,Cloudy
532023,A-532031,3,2019-12-06 16:09:57,2019-12-06 16:39:44,38.314541,-85.582832,Louisville,KY,52.0,74.0,10.0,Cloudy
532024,A-532032,3,2019-12-06 16:10:53,2019-12-06 16:40:42,38.195477000000004,-85.707596,Louisville,KY,53.0,71.0,10.0,Cloudy
532028,A-532036,3,2019-12-06 16:48:46,2019-12-06 19:26:39,38.288826,-85.646011,Louisville,KY,51.0,74.0,10.0,Cloudy
532031,A-532039,4,2019-12-06 17:23:08,2019-12-06 18:40:31,38.205757,-85.827568,Louisville,KY,51.0,77.0,10.0,Cloudy
532034,A-532042,3,2019-12-06 17:50:52,2019-12-06 19:08:51,38.274887,-85.69743299999999,Louisville,KY,48.0,71.0,8.0,Cloudy
532035,A-532043,2,2019-12-06 18:35:45,2019-12-06 19:04:27,38.223202,-85.821999,Louisville,KY,46.0,71.0,8.0,Cloudy
532037,A-532045,3,2019-12-06 23:13:29,2019-12-06 23:43:10,38.293743,-85.63295699999999,Louisville,KY,41.0,70.0,10.0,Cloudy
532038,A-532046,2,2019-12-06 23:16:21,2019-12-07 00:19:29,38.181751,-85.721909,Louisville,KY,41.0,67.0,10.0,Cloudy
