,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Weather_Condition
528316,A-528323,2,2019-12-04 07:43:14,2019-12-04 08:43:00,34.373058,-89.48767099999999,Oxford,MS,30.0,100.0,10.0,Fair
530781,A-530788,3,2019-12-05 05:13:47,2019-12-05 05:43:31,32.32592,-90.16124,Jackson,MS,42.0,82.0,8.0,Fair
530919,A-530926,2,2019-12-05 08:57:49,2019-12-05 09:57:38,34.36623,-89.520432,Oxford,MS,46.0,76.0,10.0,Fair
530920,A-530927,2,2019-12-05 11:42:56,2019-12-05 12:45:13,30.555305,-89.121368,Saucier,MS,65.0,39.0,10.0,Fair
530921,A-530928,2,2019-12-05 11:45:52,2019-12-05 12:32:04,34.373058,-89.48767099999999,Oxford,MS,61.0,39.0,10.0,Fair
533374,A-533382,3,2019-12-06 08:45:57,2019-12-06 09:26:04,32.307911,-90.16458100000001,Jackson,MS,56.0,87.0,4.0,Rain
533376,A-533384,2,2019-12-06 09:43:37,2019-12-06 11:03:36,34.962585,-90.016525,Horn Lake,MS,52.0,93.0,6.0,Cloudy
533377,A-533385,3,2019-12-06 12:34:48,2019-12-06 14:36:23,32.315822999999995,-90.158478,Jackson,MS,61.0,90.0,6.0,Cloudy
533378,A-533386,2,2019-12-06 12:35:33,2019-12-06 14:12:36,32.330494,-90.124931,Flowood,MS,60.0,90.0,7.0,Cloudy
533381,A-533389,3,2019-12-06 16:57:11,2019-12-06 17:41:47,32.276901,-90.191833,Jackson,MS,64.0,72.0,10.0,Cloudy
533507,A-533515,2,2019-12-06 11:31:05,2019-12-06 12:38:46,30.40233,-89.347328,Diamondhead,MS,69.0,68.0,10.0,Cloudy
533508,A-533516,2,2019-12-06 12:38:28,2019-12-06 14:12:34,30.403230999999998,-89.026802,Gulfport,MS,70.0,68.0,10.0,Mostly Cloudy
533509,A-533517,2,2019-12-06 12:53:47,2019-12-06 14:12:25,30.51553,-89.171242,Gulfport,MS,70.0,68.0,10.0,Mostly Cloudy
533510,A-533518,2,2019-12-06 13:12:17,2019-12-06 14:12:49,34.352829,-89.53785699999999,Oxford,MS,55.0,82.0,10.0,Cloudy
533511,A-533519,2,2019-12-06 15:47:34,2019-12-06 16:32:12,30.38212,-89.02684,Gulfport,MS,71.0,70.0,10.0,Fair
535447,A-535455,3,2019-12-08 17:39:38,2019-12-08 18:53:53,32.41209,-90.14825400000001,Ridgeland,MS,60.0,75.0,9.0,Fair
537891,A-537899,3,2019-12-09 08:40:00,2019-12-09 09:25:52,32.397472,-90.180756,Jackson,MS,61.0,83.0,7.0,Cloudy
537894,A-537902,3,2019-12-09 17:03:24,2019-12-09 19:33:02,32.310435999999996,-90.162643,Jackson,MS,72.0,76.0,9.0,Cloudy
537895,A-537903,3,2019-12-09 17:44:59,2019-12-09 18:14:34,32.336769,-90.162514,Jackson,MS,71.0,78.0,10.0,Cloudy
537990,A-537998,2,2019-12-09 08:56:30,2019-12-09 09:56:09,34.361816,-89.504524,Oxford,MS,59.0,88.0,2.0,Light Drizzle
537991,A-537999,3,2019-12-09 09:12:06,2019-12-09 10:26:41,30.44165,-88.717613,Ocean Springs,MS,64.0,100.0,10.0,Cloudy
537992,A-538000,3,2019-12-09 14:08:40,2019-12-09 17:56:00,32.343784,-88.796059,Meridian,MS,71.0,73.0,10.0,Cloudy
540559,A-540567,3,2019-12-10 07:02:40,2019-12-10 07:47:09,32.507782,-90.111214,Madison,MS,52.0,86.0,7.0,Light Rain
540560,A-540568,2,2019-12-10 07:22:08,2019-12-10 08:23:05,34.887115,-89.991058,Nesbit,MS,36.0,76.0,10.0,Cloudy
540563,A-540571,2,2019-12-10 08:18:27,2019-12-10 08:48:18,34.962711,-90.00923900000001,Horn Lake,MS,36.0,76.0,9.0,Cloudy
540566,A-540574,3,2019-12-10 09:07:40,2019-12-10 09:53:33,32.27602,-90.179001,Richland,MS,50.0,86.0,3.0,Light Rain
540568,A-540576,3,2019-12-10 10:25:04,2019-12-10 11:39:33,32.327286,-90.246391,Jackson,MS,46.0,89.0,2.0,Light Rain
540574,A-540582,3,2019-12-10 16:13:23,2019-12-10 18:13:00,32.359531,-90.668068,Vicksburg,MS,43.0,82.0,10.0,Cloudy
540575,A-540583,3,2019-12-10 16:14:59,2019-12-10 18:13:44,32.326283000000004,-90.16109499999999,Jackson,MS,42.0,82.0,10.0,Light Rain
540576,A-540584,3,2019-12-10 16:26:46,2019-12-10 16:54:45,32.326656,-90.325554,Clinton,MS,42.0,82.0,10.0,Light Rain
540577,A-540585,3,2019-12-10 16:28:05,2019-12-10 16:57:35,32.362061,-90.498222,Bolton,MS,41.0,100.0,10.0,Mostly Cloudy
540578,A-540586,3,2019-12-10 17:25:04,2019-12-10 17:54:25,32.397472,-90.180756,Jackson,MS,41.0,86.0,10.0,Cloudy
540579,A-540587,3,2019-12-10 17:36:17,2019-12-10 18:05:36,32.41209,-90.14825400000001,Ridgeland,MS,41.0,86.0,10.0,Cloudy
540580,A-540588,4,2019-12-10 17:34:43,2019-12-10 18:38:24,32.397472,-90.180756,Jackson,MS,41.0,86.0,10.0,Cloudy
540581,A-540589,3,2019-12-10 17:46:17,2019-12-10 18:45:44,32.300205,-90.246483,Jackson,MS,41.0,86.0,10.0,Cloudy
540582,A-540590,4,2019-12-10 17:50:54,2019-12-10 18:50:26,32.397472,-90.180756,Jackson,MS,41.0,86.0,10.0,Cloudy
540583,A-540591,3,2019-12-10 18:55:42,2019-12-10 20:10:18,32.300205,-90.246483,Jackson,MS,41.0,86.0,5.0,Rain
540706,A-540714,2,2019-12-10 07:38:28,2019-12-10 08:37:58,34.360766999999996,-89.580444,Oxford,MS,36.0,93.0,10.0,Cloudy
540707,A-540715,3,2019-12-10 09:10:12,2019-12-10 11:42:29,31.260341999999998,-89.33749399999999,Hattiesburg,MS,59.0,87.0,10.0,Light Rain
540708,A-540716,3,2019-12-10 09:09:36,2019-12-10 10:09:16,31.357031,-89.346558,Hattiesburg,MS,59.0,87.0,10.0,Light Rain
540709,A-540717,3,2019-12-10 10:08:55,2019-12-10 11:23:26,31.325246999999997,-89.352409,Hattiesburg,MS,57.0,87.0,10.0,Cloudy
540710,A-540718,2,2019-12-10 15:51:08,2019-12-10 16:20:45,31.321509999999996,-89.381187,Hattiesburg,MS,49.0,90.0,10.0,Cloudy
540711,A-540719,2,2019-12-10 16:38:04,2019-12-10 17:07:40,30.412645,-88.782852,Ocean Springs,MS,54.0,88.0,10.0,Cloudy
540712,A-540720,3,2019-12-10 17:11:52,2019-12-10 20:10:23,31.323620000000002,-89.353249,Hattiesburg,MS,47.0,90.0,10.0,Cloudy
540713,A-540721,3,2019-12-10 17:23:46,2019-12-10 20:35:41,30.454063,-88.84300999999999,Biloxi,MS,54.0,82.0,10.0,Cloudy / Windy
540714,A-540722,2,2019-12-10 17:57:52,2019-12-10 18:57:10,31.322445000000002,-89.373413,Hattiesburg,MS,47.0,90.0,6.0,Light Rain
540715,A-540723,3,2019-12-10 18:06:27,2019-12-10 20:10:19,31.664296999999998,-89.15933199999999,Laurel,MS,44.0,96.0,10.0,Light Rain
543252,A-543260,3,2019-12-11 08:22:51,2019-12-11 09:23:31,32.335056,-90.162865,Jackson,MS,36.0,73.0,10.0,Fair
543255,A-543263,2,2019-12-11 14:33:01,2019-12-11 15:18:16,32.334934000000004,-90.16220899999999,Jackson,MS,53.0,41.0,10.0,Fair
543257,A-543265,3,2019-12-11 18:07:04,2019-12-11 19:06:42,32.38966,-90.192284,Jackson,MS,47.0,52.0,10.0,Fair
543432,A-543440,2,2019-12-11 07:57:15,2019-12-11 09:12:31,34.360766999999996,-89.580444,Oxford,MS,27.0,93.0,10.0,Fair
543433,A-543441,3,2019-12-11 18:29:58,2019-12-11 19:55:47,30.44149,-88.719116,Ocean Springs,MS,49.0,57.0,10.0,Fair
546115,A-546123,3,2019-12-12 04:48:04,2019-12-12 05:48:52,34.367249,-89.911911,Batesville,MS,27.0,93.0,10.0,Fair
546116,A-546124,3,2019-12-12 05:43:16,2019-12-12 06:59:37,32.809909999999995,-90.058083,Vaughan,MS,31.0,85.0,10.0,Fair
546130,A-546138,3,2019-12-12 08:44:51,2019-12-12 09:29:29,32.300602000000005,-90.28035,Jackson,MS,42.0,62.0,10.0,Fair
546133,A-546141,3,2019-12-12 16:06:40,2019-12-12 16:35:47,34.861465,-89.9907,Nesbit,MS,53.0,40.0,10.0,Mostly Cloudy
546134,A-546142,2,2019-12-12 16:34:31,2019-12-12 17:03:05,32.469955,-90.133354,Madison,MS,47.0,86.0,5.0,Cloudy
546244,A-546252,2,2019-12-12 07:28:39,2019-12-12 08:43:26,34.37973,-89.543671,Oxford,MS,27.0,100.0,10.0,Fair
546245,A-546253,2,2019-12-12 13:57:17,2019-12-12 14:26:58,34.347149,-89.516953,Oxford,MS,52.0,41.0,10.0,Fair
546246,A-546254,2,2019-12-12 15:07:28,2019-12-12 17:07:00,31.105729999999998,-88.782455,Mc Lain,MS,48.0,89.0,10.0,Cloudy
546247,A-546255,2,2019-12-12 16:35:46,2019-12-12 17:35:19,32.380459,-88.74771899999999,Meridian,MS,48.0,74.0,10.0,Cloudy
546248,A-546256,2,2019-12-12 17:50:14,2019-12-12 18:19:33,31.324762,-89.33266400000001,Hattiesburg,MS,47.0,93.0,9.0,Light Rain
546249,A-546257,2,2019-12-12 18:22:23,2019-12-12 19:22:01,31.322445000000002,-89.373413,Hattiesburg,MS,47.0,93.0,8.0,Light Rain
546250,A-546258,2,2019-12-12 18:23:04,2019-12-12 18:52:43,31.366770000000002,-89.309067,Hattiesburg,MS,47.0,93.0,8.0,Light Rain
548796,A-548804,2,2019-12-13 15:27:13,2019-12-13 16:56:37,30.414833,-88.517288,Moss Point,MS,56.0,93.0,1.0,Rain
548798,A-548806,3,2019-12-13 16:31:05,2019-12-13 17:30:46,30.439234000000003,-88.544067,Moss Point,MS,56.0,90.0,10.0,Mostly Cloudy
548880,A-548888,3,2019-12-13 16:51:40,2019-12-13 17:21:24,32.517174,-90.10185200000001,Madison,MS,56.0,72.0,10.0,Fair
548886,A-548894,3,2019-12-13 18:29:44,2019-12-13 20:04:09,32.327286,-90.246391,Jackson,MS,50.0,86.0,10.0,Fair
548888,A-548896,2,2019-12-13 18:56:07,2019-12-13 20:12:41,34.933514,-90.013382,Horn Lake,MS,47.0,83.0,10.0,Mostly Cloudy
548993,A-549001,2,2019-12-13 11:38:38,2019-12-13 12:39:30,34.360409000000004,-89.57154799999999,Oxford,MS,45.0,100.0,0.75,Fog
548994,A-549002,2,2019-12-13 14:54:41,2019-12-13 16:23:45,31.323459999999997,-89.363747,Hattiesburg,MS,54.0,93.0,8.0,Cloudy
548995,A-549003,2,2019-12-13 15:05:26,2019-12-13 16:35:07,30.499928999999998,-89.10678100000001,Gulfport,MS,56.0,90.0,1.0,Fog
548996,A-549004,2,2019-12-13 16:12:44,2019-12-13 16:41:59,30.40881,-89.092888,Gulfport,MS,56.0,93.0,10.0,Cloudy
548997,A-549005,3,2019-12-13 16:19:33,2019-12-13 17:19:15,31.664296999999998,-89.15933199999999,Laurel,MS,53.0,100.0,7.0,Light Rain
548998,A-549006,2,2019-12-13 17:31:18,2019-12-13 19:00:54,31.299141,-89.308487,Hattiesburg,MS,53.0,93.0,6.0,Cloudy
553046,A-553054,3,2019-12-16 06:53:32,2019-12-16 07:41:36,30.43833,-88.563538,Vancleave,MS,63.0,93.0,0.5,Fog
553154,A-553162,3,2019-12-16 09:46:15,2019-12-16 10:44:58,32.287926,-90.227921,Jackson,MS,68.0,87.0,10.0,Cloudy
553159,A-553167,2,2019-12-16 12:13:09,2019-12-16 12:43:09,34.961178000000004,-90.003922,Horn Lake,MS,42.0,96.0,4.0,Rain
553288,A-553296,2,2019-12-16 08:39:29,2019-12-16 09:39:03,34.990055,-89.641251,Byhalia,MS,43.0,100.0,4.0,Light Rain with Thunder
553289,A-553297,2,2019-12-16 11:34:38,2019-12-16 12:37:20,34.353432,-89.52136999999999,Oxford,MS,66.0,88.0,10.0,Cloudy
553290,A-553298,2,2019-12-16 15:48:56,2019-12-16 16:33:34,31.324704999999998,-89.328987,Hattiesburg,MS,75.0,79.0,10.0,Mostly Cloudy
555904,A-555912,3,2019-12-17 09:28:26,2019-12-17 11:28:05,32.431179,-90.143997,Ridgeland,MS,38.0,83.0,10.0,Cloudy
555908,A-555916,2,2019-12-17 12:09:28,2019-12-17 13:01:29,33.236698,-90.104378,Cruger,MS,39.0,73.0,10.0,Cloudy
555917,A-555925,3,2019-12-17 17:52:43,2019-12-17 18:52:15,32.39547,-90.145332,Jackson,MS,38.0,73.0,10.0,Cloudy
555918,A-555926,3,2019-12-17 17:51:47,2019-12-17 18:36:31,34.919514,-89.992249,Southaven,MS,32.0,79.0,10.0,Fair
556049,A-556057,3,2019-12-17 06:16:08,2019-12-17 07:21:38,30.439882,-89.062004,Gulfport,MS,50.0,89.0,10.0,Light Rain / Windy
556051,A-556059,2,2019-12-17 13:41:00,2019-12-17 15:25:43,31.324704999999998,-89.328987,Hattiesburg,MS,41.0,79.0,10.0,Cloudy
558561,A-558569,3,2019-12-18 07:00:36,2019-12-18 08:47:39,32.290649,-90.24868000000001,Jackson,MS,28.0,88.0,9.0,Fair
558568,A-558576,3,2019-12-18 07:34:07,2019-12-18 08:50:52,32.275822,-90.173523,Richland,MS,30.0,92.0,6.0,Fair
558689,A-558697,2,2019-12-18 11:47:25,2019-12-18 13:02:06,31.32494,-89.347931,Hattiesburg,MS,47.0,46.0,10.0,Fair
558690,A-558698,2,2019-12-18 13:17:52,2019-12-18 14:17:29,31.32457,-89.356201,Hattiesburg,MS,50.0,41.0,10.0,Fair
558691,A-558699,3,2019-12-18 17:11:27,2019-12-18 19:12:58,31.521063,-89.285149,Moselle,MS,45.0,52.0,10.0,Fair
558692,A-558700,2,2019-12-18 17:29:46,2019-12-18 18:46:01,31.357031,-89.346558,Hattiesburg,MS,45.0,48.0,10.0,Fair
561010,A-561018,3,2019-12-19 08:36:28,2019-12-19 09:06:15,32.292255,-90.167564,Jackson,MS,38.0,73.0,10.0,Fair
561014,A-561022,3,2019-12-19 15:46:20,2019-12-19 16:52:00,32.397472,-90.180756,Jackson,MS,54.0,35.0,10.0,Fair
561018,A-561026,2,2019-12-19 19:17:18,2019-12-19 19:47:02,32.49242,-90.095467,Madison,MS,41.0,65.0,10.0,Fair
561162,A-561170,3,2019-12-19 09:16:11,2019-12-19 09:45:49,34.385760999999995,-89.506187,Oxford,MS,34.0,75.0,9.0,Fair
563603,A-563611,3,2019-12-20 12:06:38,2019-12-20 12:36:13,32.334934000000004,-90.16220899999999,Jackson,MS,55.0,37.0,10.0,Mostly Cloudy
565515,A-565523,3,2019-12-22 16:40:56,2019-12-22 17:09:52,34.962765000000005,-89.999245,Southaven,MS,51.0,86.0,7.0,Light Rain
567540,A-567548,3,2019-12-23 10:07:49,2019-12-23 11:38:49,32.310435999999996,-90.162643,Jackson,MS,50.0,89.0,4.0,Cloudy
567648,A-567656,2,2019-12-23 08:35:10,2019-12-23 09:34:50,34.391251000000004,-89.562851,Oxford,MS,46.0,100.0,10.0,Cloudy
567649,A-567657,3,2019-12-23 08:47:22,2019-12-23 09:46:38,31.217875,-89.328644,Hattiesburg,MS,51.0,86.0,10.0,Cloudy
567650,A-567658,3,2019-12-23 16:05:11,2019-12-23 16:49:28,31.36491,-89.354027,Hattiesburg,MS,57.0,77.0,10.0,Cloudy
569334,A-569342,3,2019-12-24 13:09:55,2019-12-24 14:18:14,32.274731,-90.20863299999999,Jackson,MS,68.0,59.0,10.0,Fair
569387,A-569395,2,2019-12-24 12:38:30,2019-12-24 13:52:56,31.270081,-89.46637700000001,Hattiesburg,MS,71.0,57.0,10.0,Fair
572184,A-572192,3,2019-10-07 06:17:24,2019-10-07 07:48:45,32.287521000000005,-90.226761,Jackson,MS,71.0,90.0,10.0,Mostly Cloudy
572324,A-572332,3,2019-10-07 17:23:40,2019-10-07 18:08:18,30.445255,-89.02693199999999,Gulfport,MS,74.0,87.0,2.0,T-Storm
572325,A-572333,2,2019-10-07 17:24:19,2019-10-07 18:14:36,31.29213,-89.30373399999999,Hattiesburg,MS,82.0,60.0,10.0,Mostly Cloudy
574855,A-574864,3,2019-10-08 09:54:15,2019-10-08 11:27:23,32.277802,-90.204903,Jackson,MS,63.0,87.0,10.0,Cloudy
574930,A-574939,2,2019-10-08 06:00:28,2019-10-08 06:30:15,31.418257,-89.318306,Hattiesburg,MS,68.0,84.0,10.0,Cloudy
574931,A-574940,2,2019-10-08 14:22:15,2019-10-08 16:09:18,31.002939,-89.318062,Lumberton,MS,80.0,60.0,10.0,Fair
577455,A-577464,3,2019-10-09 06:21:18,2019-10-09 08:14:05,32.287926,-90.227921,Jackson,MS,63.0,90.0,9.0,Cloudy
577458,A-577467,2,2019-10-09 06:44:45,2019-10-09 07:44:36,32.2663,-90.13452099999999,Pearl,MS,62.0,90.0,2.0,Fog
577468,A-577477,3,2019-10-09 08:35:46,2019-10-09 09:04:32,32.287926,-90.227921,Jackson,MS,64.0,90.0,10.0,Cloudy
577561,A-577570,2,2019-10-09 07:04:01,2019-10-09 07:49:41,31.324704999999998,-89.328987,Hattiesburg,MS,63.0,93.0,10.0,Mostly Cloudy
577563,A-577572,3,2019-10-09 17:14:09,2019-10-09 18:10:00,30.454063,-88.84300999999999,Biloxi,MS,84.0,74.0,10.0,Fair
579999,A-580008,3,2019-10-10 09:18:41,2019-10-10 10:18:24,32.303290999999994,-90.166092,Jackson,MS,72.0,91.0,10.0,Fair
580008,A-580017,3,2019-10-10 17:40:04,2019-10-10 19:00:00,32.340145,-90.245537,Jackson,MS,77.0,79.0,10.0,Cloudy
580078,A-580087,2,2019-10-10 08:49:04,2019-10-10 10:48:32,34.349838,-89.539452,Oxford,MS,70.0,88.0,9.0,Fair
580079,A-580088,2,2019-10-10 09:32:13,2019-10-10 11:46:48,31.04867,-89.202972,Brooklyn,MS,77.0,82.0,10.0,Mostly Cloudy
580080,A-580089,2,2019-10-10 10:06:52,2019-10-10 11:06:27,31.32457,-89.356201,Hattiesburg,MS,79.0,77.0,10.0,Mostly Cloudy
580081,A-580090,2,2019-10-10 15:19:34,2019-10-10 16:03:53,30.43849,-88.833572,Ocean Springs,MS,88.0,59.0,10.0,Fair
582501,A-582510,2,2019-10-11 06:10:25,2019-10-11 08:44:54,30.468061,-88.415764,Moss Point,MS,70.0,90.0,10.0,Fair
582619,A-582628,3,2019-10-11 12:57:58,2019-10-11 15:17:13,34.992233,-90.002296,Southaven,MS,58.0,97.0,2.0,Heavy Rain
582621,A-582630,3,2019-10-11 16:32:26,2019-10-11 17:52:00,32.287926,-90.227921,Jackson,MS,76.0,74.0,10.0,Cloudy
582718,A-582727,3,2019-10-11 10:55:24,2019-10-11 12:24:32,32.059978,-88.904045,Pachuta,MS,83.0,58.0,10.0,Mostly Cloudy
582719,A-582728,3,2019-10-11 17:24:26,2019-10-11 18:55:59,30.44165,-88.717613,Ocean Springs,MS,79.0,83.0,10.0,Mostly Cloudy
586819,A-586828,2,2019-10-14 07:59:05,2019-10-14 08:58:52,34.360766999999996,-89.580444,Oxford,MS,46.0,93.0,10.0,Fair
586820,A-586829,2,2019-10-14 10:32:21,2019-10-14 13:32:07,31.312671999999996,-89.472176,Hattiesburg,MS,62.0,90.0,10.0,Light Rain
586821,A-586830,2,2019-10-14 12:51:53,2019-10-14 13:53:18,31.317784999999997,-89.407471,Hattiesburg,MS,64.0,88.0,10.0,Light Rain
586822,A-586831,2,2019-10-14 13:28:22,2019-10-14 13:57:46,31.324945,-89.34552,Hattiesburg,MS,65.0,90.0,9.0,Light Rain
586823,A-586832,2,2019-10-14 13:45:44,2019-10-14 15:31:18,31.000544,-89.418945,Lumberton,MS,65.0,90.0,9.0,Light Rain
586824,A-586833,2,2019-10-14 14:01:21,2019-10-14 15:20:39,31.307522,-89.316521,Hattiesburg,MS,65.0,93.0,10.0,Light Rain
586825,A-586834,3,2019-10-14 14:17:48,2019-10-14 15:20:39,31.260341999999998,-89.33749399999999,Hattiesburg,MS,65.0,93.0,10.0,Light Rain
589124,A-589133,2,2019-10-15 07:06:40,2019-10-15 08:22:18,32.325687,-90.863663,Vicksburg,MS,69.0,93.0,1.0,Heavy Rain
589130,A-589139,3,2019-10-15 08:18:05,2019-10-15 09:23:00,32.354099,-90.768364,Vicksburg,MS,70.0,90.0,3.0,Rain
589131,A-589140,2,2019-10-15 08:18:39,2019-10-15 09:54:00,32.333168,-90.858459,Vicksburg,MS,70.0,90.0,3.0,Rain
589273,A-589282,2,2019-10-15 07:30:26,2019-10-15 08:33:02,32.50716,-90.11299100000001,Madison,MS,67.0,93.0,1.0,Heavy Rain
589275,A-589284,2,2019-10-15 07:41:16,2019-10-15 08:41:41,32.132599,-90.286697,Terry,MS,68.0,100.0,10.0,T-Storm
589276,A-589285,3,2019-10-15 07:40:55,2019-10-15 08:41:40,32.265984,-90.13820600000001,Pearl,MS,67.0,90.0,0.5,T-Storm
589279,A-589288,3,2019-10-15 08:17:28,2019-10-15 08:47:13,32.329803000000005,-90.245651,Jackson,MS,67.0,93.0,4.0,Heavy Rain
589280,A-589289,2,2019-10-15 08:49:00,2019-10-15 09:33:49,32.431179,-90.143997,Ridgeland,MS,67.0,93.0,9.0,Light Rain
589281,A-589290,2,2019-10-15 08:59:23,2019-10-15 09:44:08,32.333675,-90.161713,Jackson,MS,68.0,90.0,8.0,Light Rain
589283,A-589292,3,2019-10-15 11:19:03,2019-10-15 13:03:30,32.275593,-90.175125,Richland,MS,68.0,90.0,2.0,Rain
589429,A-589438,2,2019-10-15 06:07:37,2019-10-15 06:52:38,31.523467999999998,-89.28402700000001,Moselle,MS,66.0,100.0,9.0,Light Rain
589430,A-589439,2,2019-10-15 06:53:13,2019-10-15 07:53:30,30.429319,-89.647263,Picayune,MS,70.0,90.0,9.0,Partly Cloudy
589431,A-589440,2,2019-10-15 07:00:53,2019-10-15 08:01:00,30.352289000000003,-89.613724,Bay Saint Louis,MS,72.0,91.0,7.0,Cloudy
589433,A-589442,2,2019-10-15 08:34:06,2019-10-15 09:03:47,30.398660999999997,-89.02668800000001,Gulfport,MS,75.0,84.0,7.0,Fair
589434,A-589443,3,2019-10-15 08:54:48,2019-10-15 10:26:00,30.454178000000002,-88.82515699999999,Ocean Springs,MS,74.0,96.0,10.0,Partly Cloudy
589435,A-589444,2,2019-10-15 17:13:47,2019-10-15 18:51:38,31.317784999999997,-89.407471,Hattiesburg,MS,68.0,93.0,2.0,Heavy Rain
592104,A-592113,3,2019-10-16 08:44:22,2019-10-16 09:59:05,30.438415999999997,-88.55279499999999,Moss Point,MS,73.0,90.0,0.75,Heavy Rain
592192,A-592201,2,2019-10-16 07:36:36,2019-10-16 08:22:03,32.270206,-90.073723,Pearl,MS,64.0,87.0,10.0,Cloudy
592194,A-592203,2,2019-10-16 07:53:41,2019-10-16 08:38:46,32.431179,-90.143997,Ridgeland,MS,60.0,86.0,10.0,Mostly Cloudy
592336,A-592345,2,2019-10-16 07:20:16,2019-10-16 08:04:55,31.288290000000003,-89.604683,Sumrall,MS,70.0,100.0,6.0,Rain
592337,A-592346,2,2019-10-16 07:47:21,2019-10-16 08:32:32,30.427765,-89.092438,Gulfport,MS,73.0,93.0,2.0,Heavy Rain
592338,A-592347,2,2019-10-16 08:04:58,2019-10-16 08:56:08,31.299141,-89.308487,Hattiesburg,MS,71.0,93.0,6.0,Rain
592339,A-592348,2,2019-10-16 08:05:22,2019-10-16 08:56:09,31.324704999999998,-89.328987,Hattiesburg,MS,71.0,93.0,6.0,Rain
592340,A-592349,2,2019-10-16 08:27:04,2019-10-16 09:56:34,34.372421,-89.48764,Oxford,MS,54.0,67.0,10.0,Fair
