,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Weather_Condition
195390,A-195392,3,2016-12-08 04:06:49,2016-12-08 04:36:39,41.53788,-71.67868,Wyoming,RI,32.0,88.0,7.0,Clear
195472,A-195474,3,2016-12-08 11:22:07,2016-12-08 11:51:57,41.83749,-71.413765,Providence,RI,37.9,97.0,10.0,Overcast
195507,A-195509,3,2016-12-08 16:32:50,2016-12-08 17:17:20,41.800594,-71.403076,Providence,RI,39.0,62.0,10.0,Mostly Cloudy
195549,A-195551,3,2016-12-08 21:24:44,2016-12-08 21:54:20,41.603451,-71.657616,West Greenwich,RI,35.6,56.0,10.0,Clear
195561,A-195563,3,2016-12-09 05:04:22,2016-12-09 05:49:45,41.828765999999995,-71.517174,Johnston,RI,28.9,67.0,10.0,Clear
195562,A-195564,3,2016-12-09 05:04:44,2016-12-09 05:50:26,41.84576,-71.410995,Providence,RI,28.9,67.0,10.0,Clear
195683,A-195685,2,2016-12-09 16:06:53,2016-12-09 16:51:31,41.666798,-71.490311,East Greenwich,RI,34.0,38.0,10.0,Partly Cloudy
195684,A-195686,3,2016-12-09 16:29:46,2016-12-09 17:14:24,41.811031,-71.405548,Providence,RI,32.0,40.0,10.0,Partly Cloudy
195687,A-195689,3,2016-12-09 16:44:15,2016-12-09 17:28:40,41.713627,-71.472656,Warwick,RI,32.0,40.0,10.0,Partly Cloudy
195773,A-195775,2,2016-12-11 13:55:15,2016-12-11 14:39:43,41.813931,-71.439766,Providence,RI,33.1,46.0,10.0,Overcast
195904,A-195906,3,2016-12-12 07:45:54,2016-12-12 08:15:41,41.83617,-71.415436,Providence,RI,35.6,93.0,0.8,Overcast
195924,A-195926,3,2016-12-12 08:16:39,2016-12-12 08:46:21,41.825924,-71.418877,Providence,RI,36.0,93.0,1.5,Light Rain
196062,A-196064,2,2016-12-13 05:22:18,2016-12-13 05:52:04,41.60471,-71.45476500000001,North Kingstown,RI,32.0,69.0,15.0,Scattered Clouds
196102,A-196104,3,2016-12-13 07:46:19,2016-12-13 08:16:06,41.825958,-71.419022,Providence,RI,30.9,72.0,10.0,Mostly Cloudy
196178,A-196180,3,2016-12-13 12:06:58,2016-12-13 12:36:30,41.825435999999996,-71.418205,Providence,RI,42.1,47.0,10.0,Scattered Clouds
196183,A-196185,3,2016-12-13 11:57:57,2016-12-13 13:13:27,41.800594,-71.403076,Providence,RI,42.1,47.0,10.0,Scattered Clouds
196200,A-196202,3,2016-12-13 16:08:23,2016-12-13 17:07:39,41.819302,-71.389595,Providence,RI,39.0,55.0,10.0,Mostly Cloudy
196221,A-196223,3,2016-12-13 17:12:57,2016-12-13 17:42:23,41.748184,-71.443031,Warwick,RI,39.0,55.0,10.0,Mostly Cloudy
196304,A-196306,3,2016-12-14 07:56:21,2016-12-14 08:25:56,41.748184,-71.443031,Warwick,RI,35.1,70.0,10.0,Partly Cloudy
196324,A-196326,2,2016-12-14 08:23:45,2016-12-14 08:52:39,41.868396999999995,-71.43087,Providence,RI,30.9,89.0,10.0,Clear
196331,A-196333,2,2016-12-14 08:46:08,2016-12-14 09:15:38,41.813976000000004,-71.426949,Providence,RI,37.0,67.0,10.0,Partly Cloudy
196337,A-196339,3,2016-12-14 08:54:49,2016-12-14 09:24:06,41.782990000000005,-71.423927,Cranston,RI,37.0,67.0,10.0,Partly Cloudy
196360,A-196362,3,2016-12-14 11:06:47,2016-12-14 11:36:14,41.650898,-71.60601,West Greenwich,RI,42.8,46.0,15.0,Clear
196367,A-196369,3,2016-12-14 12:45:39,2016-12-14 13:14:57,41.82526,-71.41848,Providence,RI,44.1,42.0,10.0,Partly Cloudy
196420,A-196422,3,2016-12-14 18:02:11,2016-12-14 18:31:10,41.874249,-71.381065,Pawtucket,RI,28.9,67.0,10.0,Clear
196483,A-196485,3,2016-12-15 08:17:26,2016-12-15 08:45:40,41.83749,-71.413765,Providence,RI,25.0,49.0,10.0,Clear
196488,A-196490,3,2016-12-15 08:29:45,2016-12-15 08:58:50,41.782990000000005,-71.423927,Cranston,RI,28.0,38.0,10.0,Partly Cloudy
196498,A-196500,3,2016-12-15 08:40:31,2016-12-15 09:10:00,41.819302,-71.389595,Providence,RI,28.0,38.0,10.0,Partly Cloudy
196499,A-196501,2,2016-12-15 08:48:29,2016-12-15 09:18:11,41.811089,-71.358841,East Providence,RI,28.0,38.0,10.0,Partly Cloudy
196554,A-196556,3,2016-12-15 13:23:47,2016-12-15 14:08:08,41.826283000000004,-71.418915,Providence,RI,24.1,28.0,10.0,Mostly Cloudy
196659,A-196661,3,2016-12-16 07:57:32,2016-12-16 08:27:22,41.782990000000005,-71.423927,Cranston,RI,9.0,36.0,10.0,Partly Cloudy
196685,A-196687,3,2016-12-16 09:27:31,2016-12-16 09:57:08,41.873158000000004,-71.387466,Pawtucket,RI,10.9,37.0,10.0,Clear
196695,A-196697,3,2016-12-16 10:36:24,2016-12-16 11:06:14,41.813423,-71.407829,Providence,RI,16.0,27.0,10.0,Partly Cloudy
196709,A-196711,2,2016-12-16 11:20:31,2016-12-16 11:50:17,41.748184,-71.443031,Warwick,RI,16.0,27.0,10.0,Partly Cloudy
196760,A-196762,2,2016-12-16 17:10:21,2016-12-16 17:39:48,41.813931,-71.439766,Providence,RI,19.9,44.0,10.0,Mostly Cloudy
196817,A-196819,2,2016-12-17 09:08:59,2016-12-17 09:53:34,41.571831,-71.493279,North Kingstown,RI,28.4,100.0,0.5,Overcast
196824,A-196826,3,2016-12-17 11:00:18,2016-12-17 11:44:46,41.782990000000005,-71.423927,Cranston,RI,30.0,92.0,1.5,Light Freezing Rain
196825,A-196827,2,2016-12-17 11:39:24,2016-12-17 12:24:03,41.840697999999996,-71.417969,Providence,RI,30.0,92.0,2.5,Light Snow
196826,A-196828,3,2016-12-17 11:33:23,2016-12-17 12:18:12,41.950665,-71.40265699999999,Cumberland,RI,30.2,86.0,4.0,Light Snow
196830,A-196832,3,2016-12-17 13:07:17,2016-12-17 13:51:57,41.945060999999995,-71.436867,Cumberland,RI,28.9,92.0,4.0,Light Snow
196832,A-196834,3,2016-12-17 13:47:31,2016-12-17 14:32:06,41.942822,-71.475479,Lincoln,RI,30.0,92.0,6.0,Overcast
196833,A-196835,2,2016-12-17 13:54:06,2016-12-17 14:38:42,41.942822,-71.475479,Lincoln,RI,30.0,92.0,6.0,Overcast
196888,A-196890,3,2016-12-18 14:21:24,2016-12-18 15:06:03,41.882149,-71.377525,Pawtucket,RI,55.4,94.0,10.0,Light Rain
196904,A-196906,2,2016-12-18 17:11:36,2016-12-18 18:11:19,41.942822,-71.475479,Lincoln,RI,39.2,70.0,10.0,Overcast
196953,A-196955,3,2016-12-19 08:33:31,2016-12-19 09:02:56,41.817135,-71.416206,Providence,RI,25.0,49.0,10.0,Mostly Cloudy
196961,A-196963,3,2016-12-19 09:16:25,2016-12-19 09:46:04,41.82629,-71.41890699999999,Providence,RI,25.0,49.0,10.0,Mostly Cloudy
196997,A-196999,3,2016-12-19 12:59:05,2016-12-19 13:28:38,41.83617,-71.415436,Providence,RI,25.0,43.0,10.0,Clear
197012,A-197014,2,2016-12-19 15:27:43,2016-12-19 15:57:28,41.967945,-71.504623,North Smithfield,RI,21.9,42.0,10.0,Clear
197028,A-197030,2,2016-12-19 17:06:46,2016-12-19 17:36:12,41.804245,-71.440598,Providence,RI,24.1,31.0,10.0,Mostly Cloudy
197076,A-197078,3,2016-12-20 06:56:28,2016-12-20 07:26:10,41.512603999999996,-71.69207,Wyoming,RI,18.0,57.0,10.0,Clear
197191,A-197193,3,2016-12-20 14:43:10,2016-12-20 15:27:25,41.659259999999996,-71.548058,West Greenwich,RI,32.0,69.0,15.0,Mostly Cloudy
197207,A-197209,2,2016-12-20 16:57:51,2016-12-20 17:27:36,41.813931,-71.439766,Providence,RI,30.0,72.0,10.0,Mostly Cloudy
197329,A-197331,3,2016-12-21 10:11:15,2016-12-21 10:40:59,41.945060999999995,-71.436867,Cumberland,RI,30.9,59.0,10.0,Clear
197330,A-197332,3,2016-12-21 10:17:17,2016-12-21 10:46:41,41.83617,-71.415436,Providence,RI,30.9,59.0,10.0,Clear
197366,A-197368,3,2016-12-21 16:02:10,2016-12-21 16:46:40,41.814609999999995,-71.370094,East Providence,RI,37.0,50.0,10.0,Mostly Cloudy
197411,A-197413,3,2016-12-22 04:05:27,2016-12-22 04:50:24,41.855042,-71.40708199999999,Providence,RI,28.0,81.0,10.0,Overcast
197502,A-197504,3,2016-12-22 12:11:44,2016-12-22 12:41:05,41.882149,-71.377525,Pawtucket,RI,39.0,67.0,10.0,Mostly Cloudy
197523,A-197525,3,2016-12-22 15:32:41,2016-12-22 16:32:21,41.866207,-71.402588,Pawtucket,RI,39.0,62.0,10.0,Clear
197528,A-197530,3,2016-12-22 15:59:09,2016-12-22 16:58:46,41.754329999999996,-71.437218,Warwick,RI,43.0,62.0,10.0,Scattered Clouds
197540,A-197542,3,2016-12-22 16:57:46,2016-12-22 17:57:32,41.800594,-71.403076,Providence,RI,41.0,57.0,10.0,Scattered Clouds
197553,A-197555,3,2016-12-22 17:47:08,2016-12-22 18:16:37,41.697548,-71.475235,Warwick,RI,39.0,57.0,10.0,Scattered Clouds
197610,A-197612,3,2016-12-23 06:47:00,2016-12-23 07:16:50,41.713387,-71.472565,Warwick,RI,30.0,75.0,10.0,Partly Cloudy
197677,A-197679,3,2016-12-23 12:11:27,2016-12-23 12:40:57,41.83617,-71.415436,Providence,RI,42.1,53.0,10.0,Clear
197693,A-197695,3,2016-12-23 13:42:45,2016-12-23 14:10:13,41.813423,-71.407829,Providence,RI,46.0,42.0,10.0,Scattered Clouds
197697,A-197699,3,2016-12-23 13:42:45,2016-12-23 14:27:12,41.826797,-71.418747,Providence,RI,46.0,42.0,10.0,Scattered Clouds
197705,A-197707,3,2016-12-23 14:33:56,2016-12-23 15:02:34,41.873158000000004,-71.387466,Pawtucket,RI,43.0,47.0,10.0,Clear
197716,A-197718,3,2016-12-23 15:27:39,2016-12-23 15:55:50,41.855511,-71.406601,Providence,RI,41.0,51.0,10.0,Clear
197768,A-197770,3,2016-12-23 21:33:44,2016-12-23 22:03:27,41.755375,-71.48119399999999,Cranston,RI,34.0,75.0,10.0,Overcast
197790,A-197792,2,2016-12-24 11:05:43,2016-12-24 11:50:22,41.855391999999995,-71.441132,Providence,RI,39.2,100.0,2.0,Light Rain
197793,A-197795,3,2016-12-24 12:58:37,2016-12-24 13:43:20,41.728481,-71.458443,Warwick,RI,41.0,93.0,2.0,Rain
197864,A-197866,2,2016-12-26 13:47:21,2016-12-26 14:32:21,41.373531,-71.632965,Charlestown,RI,39.9,65.0,10.0,Overcast
197885,A-197887,3,2016-12-26 17:51:31,2016-12-26 18:35:42,41.83617,-71.415436,Providence,RI,35.1,85.0,10.0,Overcast
197893,A-197895,3,2016-12-27 00:10:33,2016-12-27 00:55:14,41.84576,-71.410995,Providence,RI,51.1,96.0,9.0,Overcast
197938,A-197940,2,2016-12-27 10:05:28,2016-12-27 10:35:08,41.751540999999996,-71.451729,Cranston,RI,55.0,86.0,4.0,Light Drizzle
198001,A-198003,3,2016-12-27 15:07:37,2016-12-27 15:52:22,41.754329999999996,-71.437218,Warwick,RI,59.0,55.0,10.0,Mostly Cloudy
198030,A-198032,3,2016-12-27 17:28:54,2016-12-27 17:55:22,41.83617,-71.415436,Providence,RI,43.0,58.0,10.0,Clear
198041,A-198043,3,2016-12-27 18:38:19,2016-12-27 19:07:35,41.882149,-71.377525,Pawtucket,RI,39.9,63.0,10.0,Clear
198127,A-198129,3,2016-12-28 14:47:10,2016-12-28 15:16:42,41.882149,-71.377525,Pawtucket,RI,37.0,48.0,10.0,Overcast
198134,A-198136,3,2016-12-28 15:52:06,2016-12-28 16:51:03,41.782990000000005,-71.423927,Cranston,RI,39.0,45.0,10.0,Mostly Cloudy
198193,A-198195,2,2016-12-29 05:16:04,2016-12-29 05:45:35,41.581982,-71.50370799999999,North Kingstown,RI,35.6,70.0,15.0,Overcast
198319,A-198321,3,2016-12-29 16:51:15,2016-12-29 17:20:51,41.786621000000004,-71.433624,Cranston,RI,41.0,93.0,2.5,Heavy Rain
198328,A-198330,3,2016-12-29 17:18:43,2016-12-29 17:48:14,41.666798,-71.490311,East Greenwich,RI,42.1,92.0,2.5,Heavy Rain
198385,A-198387,3,2016-12-30 08:34:57,2016-12-30 09:04:32,41.882149,-71.377525,Pawtucket,RI,33.1,75.0,10.0,Clear
198389,A-198391,3,2016-12-30 08:58:49,2016-12-30 09:28:37,41.817032,-71.398689,Providence,RI,35.1,67.0,10.0,Partly Cloudy
198401,A-198403,2,2016-12-30 09:58:50,2016-12-30 10:28:35,41.813694,-71.42041,Providence,RI,37.0,62.0,10.0,Partly Cloudy
198428,A-198430,3,2016-12-30 11:45:35,2016-12-30 12:15:22,41.813549,-71.407661,Providence,RI,41.0,47.0,10.0,Scattered Clouds
198436,A-198438,3,2016-12-30 12:22:21,2016-12-30 12:51:54,41.800594,-71.403076,Providence,RI,41.0,43.0,10.0,Scattered Clouds
198439,A-198441,3,2016-12-30 12:38:03,2016-12-30 13:07:02,41.83617,-71.415436,Providence,RI,39.0,50.0,10.0,Mostly Cloudy
198459,A-198461,3,2016-12-30 14:29:55,2016-12-30 14:59:22,41.782990000000005,-71.423927,Cranston,RI,39.0,46.0,10.0,Mostly Cloudy
198460,A-198462,2,2016-12-30 14:35:15,2016-12-30 15:04:46,41.840697999999996,-71.417969,Providence,RI,36.0,67.0,10.0,Partly Cloudy
198468,A-198470,2,2016-12-30 15:31:37,2016-12-30 16:01:18,41.560821999999995,-71.489685,North Kingstown,RI,37.4,60.0,15.0,Scattered Clouds
198470,A-198472,3,2016-12-30 15:46:38,2016-12-30 16:16:10,41.82626,-71.418915,Providence,RI,37.0,59.0,10.0,Partly Cloudy
198471,A-198473,3,2016-12-30 15:47:23,2016-12-30 16:16:53,41.855511,-71.406601,Providence,RI,34.0,70.0,10.0,Scattered Clouds
198523,A-198525,2,2016-12-31 14:23:01,2016-12-31 15:07:35,41.934703999999996,-71.46624,Lincoln,RI,35.1,52.0,10.0,Clear
198620,A-198622,2,2017-01-03 08:37:06,2017-01-03 09:06:09,41.813931,-71.439766,Providence,RI,39.9,93.0,1.5,Light Rain
198671,A-198673,3,2017-01-03 15:37:41,2017-01-03 16:07:11,41.782352,-71.42400400000001,Cranston,RI,43.0,93.0,2.0,Light Rain
198685,A-198687,2,2017-01-03 17:26:08,2017-01-03 17:55:47,41.808628000000006,-71.44079599999999,Providence,RI,43.0,93.0,2.0,Light Rain
198730,A-198732,3,2017-01-04 16:57:02,2017-01-04 17:26:42,41.811031,-71.405548,Providence,RI,45.0,80.0,10.0,Overcast
198797,A-198799,2,2017-01-05 07:37:33,2017-01-05 08:07:03,41.391678000000006,-71.822639,Westerly,RI,28.9,36.0,10.0,Clear
198819,A-198821,3,2017-01-05 08:48:45,2017-01-05 09:18:30,41.825951,-71.419022,Providence,RI,30.0,38.0,10.0,Scattered Clouds
198874,A-198876,2,2017-01-05 15:20:28,2017-01-05 15:50:08,41.934703999999996,-71.46624,Lincoln,RI,30.0,47.0,10.0,Clear
198879,A-198881,3,2017-01-05 16:03:50,2017-01-05 16:33:23,41.782990000000005,-71.423927,Cranston,RI,32.0,37.0,10.0,Mostly Cloudy
198883,A-198885,3,2017-01-05 16:42:56,2017-01-05 17:12:13,41.728481,-71.458443,Warwick,RI,30.9,40.0,10.0,Mostly Cloudy
198884,A-198886,3,2017-01-05 16:41:55,2017-01-05 17:11:23,41.813423,-71.407829,Providence,RI,30.9,40.0,10.0,Mostly Cloudy
198887,A-198889,2,2017-01-05 17:14:56,2017-01-05 17:44:33,41.808628000000006,-71.44079599999999,Providence,RI,30.9,40.0,10.0,Mostly Cloudy
198968,A-198970,3,2017-01-06 07:47:12,2017-01-06 08:17:12,41.696903000000006,-71.475449,Warwick,RI,26.1,88.0,0.5,Light Snow
199014,A-199016,3,2017-01-06 11:18:37,2017-01-06 11:48:25,41.800594,-71.403076,Providence,RI,28.9,75.0,9.0,Mostly Cloudy
199043,A-199045,3,2017-01-06 16:38:58,2017-01-06 17:08:37,41.817577,-71.416344,Providence,RI,30.0,49.0,10.0,Mostly Cloudy
199049,A-199051,3,2017-01-06 17:29:18,2017-01-06 17:59:18,41.79631,-71.405823,Providence,RI,28.9,51.0,10.0,Overcast
199064,A-199066,3,2017-01-06 19:25:20,2017-01-06 19:55:02,41.83617,-71.415436,Providence,RI,24.1,60.0,10.0,Clear
199093,A-199095,2,2017-01-07 12:11:54,2017-01-07 12:56:31,41.815926,-71.439148,Providence,RI,21.0,85.0,0.2,Heavy Snow
199109,A-199111,3,2017-01-07 13:37:58,2017-01-07 14:22:35,41.74929,-71.44238299999999,Warwick,RI,21.0,85.0,0.2,Snow
199205,A-199207,2,2017-01-09 05:23:28,2017-01-09 05:53:11,41.786621000000004,-71.433624,Cranston,RI,8.1,67.0,10.0,Overcast
199220,A-199222,3,2017-01-09 06:20:27,2017-01-09 06:50:08,41.826038,-71.418999,Providence,RI,8.1,67.0,10.0,Overcast
199229,A-199231,3,2017-01-09 06:30:57,2017-01-09 07:00:41,41.817505,-71.41624499999999,Providence,RI,6.1,69.0,10.0,Partly Cloudy
199254,A-199256,2,2017-01-09 07:01:34,2017-01-09 07:31:23,41.853119,-71.426651,Providence,RI,-2.0,87.0,10.0,Clear
199255,A-199257,3,2017-01-09 07:06:50,2017-01-09 07:36:33,41.83617,-71.415436,Providence,RI,-2.0,87.0,10.0,Clear
199276,A-199278,3,2017-01-09 07:43:48,2017-01-09 08:13:36,41.811031,-71.405548,Providence,RI,7.0,67.0,10.0,Partly Cloudy
199299,A-199301,3,2017-01-09 08:03:41,2017-01-09 08:33:29,41.908428,-71.51187900000001,Smithfield,RI,3.9,80.0,10.0,Clear
199314,A-199316,3,2017-01-09 08:18:14,2017-01-09 08:47:51,41.817535,-71.416885,Providence,RI,7.0,67.0,10.0,Partly Cloudy
199315,A-199317,2,2017-01-09 08:11:30,2017-01-09 08:41:30,41.828377,-71.372925,East Providence,RI,7.0,67.0,10.0,Partly Cloudy
199325,A-199327,2,2017-01-09 08:34:35,2017-01-09 09:04:14,41.934703999999996,-71.46624,Lincoln,RI,10.9,64.0,10.0,Clear
199326,A-199328,3,2017-01-09 08:35:24,2017-01-09 09:04:54,41.813423,-71.407829,Providence,RI,12.0,53.0,10.0,Scattered Clouds
199374,A-199376,3,2017-01-09 10:15:35,2017-01-09 10:45:17,41.748184,-71.443031,Warwick,RI,15.1,47.0,10.0,Mostly Cloudy
199407,A-199409,3,2017-01-09 13:21:44,2017-01-09 13:51:21,41.890152,-71.379082,Pawtucket,RI,18.0,48.0,10.0,Clear
199479,A-199481,3,2017-01-10 05:25:48,2017-01-10 05:55:34,41.874249,-71.381065,Pawtucket,RI,8.1,83.0,10.0,Clear
199495,A-199497,3,2017-01-10 06:08:37,2017-01-10 06:38:06,41.813423,-71.407829,Providence,RI,8.1,83.0,7.0,Mostly Cloudy
199496,A-199498,3,2017-01-10 06:09:09,2017-01-10 06:38:46,41.800594,-71.403076,Providence,RI,8.1,83.0,7.0,Mostly Cloudy
