,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Weather_Condition
527724,A-527731,3,2019-12-04 12:33:35,2019-12-04 14:44:19,38.99305,-94.69770799999999,Shawnee,KS,56.0,40.0,10.0,Fair
527730,A-527737,3,2019-12-04 18:54:01,2019-12-04 21:01:41,39.053219,-94.67926,Kansas City,KS,49.0,50.0,10.0,Fair
530397,A-530404,2,2019-12-05 07:50:26,2019-12-05 09:05:11,38.883671,-94.676102,Overland Park,KS,36.0,93.0,10.0,Fair
530398,A-530405,3,2019-12-05 08:26:15,2019-12-05 09:40:59,39.023293,-94.691376,Shawnee,KS,40.0,73.0,10.0,Fair
530399,A-530406,2,2019-12-05 12:26:26,2019-12-05 14:14:24,38.956264000000004,-94.70800799999999,Overland Park,KS,59.0,44.0,10.0,Fair
530405,A-530412,3,2019-12-05 17:26:46,2019-12-05 18:53:07,38.932007,-94.667534,Overland Park,KS,53.0,55.0,10.0,Partly Cloudy
532943,A-532951,2,2019-12-06 08:01:48,2019-12-06 09:01:23,39.000071999999996,-94.78298199999999,Shawnee,KS,32.0,88.0,10.0,Partly Cloudy
532948,A-532956,3,2019-12-06 16:05:42,2019-12-06 17:26:09,39.098896,-94.608307,Kansas City,KS,41.0,49.0,10.0,Fair
532952,A-532960,2,2019-12-06 17:44:10,2019-12-06 19:16:52,38.883671,-94.676102,Overland Park,KS,37.0,57.0,10.0,Fair
534436,A-534444,4,2019-12-07 00:28:55,2019-12-07 01:15:00,38.270241,-96.37748,Cottonwood Falls,KS,24.0,88.0,10.0,Fair
534479,A-534487,3,2019-12-07 06:42:08,2019-12-07 07:14:00,38.993053,-94.69770799999999,Shawnee,KS,29.0,75.0,10.0,Fair
534481,A-534489,3,2019-12-07 07:21:13,2019-12-07 07:53:00,38.936577,-94.608994,Leawood,KS,24.0,91.0,10.0,Fair
534482,A-534490,2,2019-12-07 08:32:30,2019-12-07 09:01:45,38.884335,-94.790863,Olathe,KS,30.0,92.0,10.0,Fair
534483,A-534491,3,2019-12-07 08:34:48,2019-12-07 09:03:57,39.113213,-94.61500500000001,Kansas City,KS,33.0,75.0,10.0,Fair
534484,A-534492,3,2019-12-07 10:15:31,2019-12-07 10:45:00,38.932091,-94.705803,Overland Park,KS,36.0,79.0,10.0,Fair
534485,A-534493,3,2019-12-07 11:00:30,2019-12-07 13:47:38,39.114693,-94.616226,Kansas City,KS,43.0,53.0,10.0,Fair
535365,A-535373,2,2019-12-08 08:32:31,2019-12-08 09:30:32,39.166138000000004,-94.900444,Kansas City,KS,44.0,82.0,10.0,Fair
537518,A-537526,3,2019-12-09 10:21:51,2019-12-09 11:06:08,39.053219,-94.67926,Kansas City,KS,33.0,72.0,10.0,Cloudy / Windy
537530,A-537538,3,2019-12-09 17:33:23,2019-12-09 19:02:56,39.098896,-94.608307,Kansas City,KS,25.0,58.0,10.0,Fair
537531,A-537539,3,2019-12-09 17:51:33,2019-12-09 19:06:15,38.912655,-94.771362,Olathe,KS,25.0,58.0,10.0,Fair
537532,A-537540,3,2019-12-09 17:52:57,2019-12-09 19:07:29,38.941353,-94.761848,Lenexa,KS,24.0,62.0,10.0,Fair
540116,A-540124,3,2019-12-10 12:36:41,2019-12-10 13:05:59,38.936577,-94.608994,Leawood,KS,35.0,54.0,10.0,Fair
540118,A-540126,3,2019-12-10 14:42:05,2019-12-10 18:34:33,38.934101,-94.679512,Overland Park,KS,34.0,42.0,10.0,Fair
540119,A-540127,2,2019-12-10 16:14:32,2019-12-10 17:12:40,38.972279,-94.71698,Overland Park,KS,33.0,42.0,10.0,Partly Cloudy
540120,A-540128,2,2019-12-10 17:04:08,2019-12-10 17:33:18,39.058632,-95.91699200000001,Topeka,KS,32.0,42.0,10.0,Fair
540182,A-540190,2,2019-12-10 10:38:56,2019-12-10 11:08:46,37.577129,-97.244431,Derby,KS,26.0,60.0,10.0,Fair
542821,A-542829,3,2019-12-11 06:51:25,2019-12-11 07:51:05,39.040287,-94.673241,Mission,KS,32.0,59.0,10.0,Fair
542827,A-542835,2,2019-12-11 10:53:42,2019-12-11 12:08:12,39.033813,-94.686562,Shawnee,KS,39.0,45.0,10.0,Fair
542833,A-542841,3,2019-12-11 17:17:51,2019-12-11 18:49:42,38.934292,-94.686142,Overland Park,KS,43.0,43.0,10.0,Fair
542836,A-542844,2,2019-12-11 17:57:33,2019-12-11 19:12:03,38.913074,-94.698761,Overland Park,KS,41.0,47.0,10.0,Fair
545695,A-545703,3,2019-12-12 05:33:25,2019-12-12 06:36:22,39.102695000000004,-94.674545,Kansas City,KS,45.0,42.0,10.0,Cloudy
545703,A-545711,3,2019-12-12 07:57:18,2019-12-12 09:11:49,39.023293,-94.691376,Shawnee,KS,45.0,46.0,10.0,Cloudy
545711,A-545719,3,2019-12-12 17:16:20,2019-12-12 18:18:35,38.85268,-94.817551,Olathe,KS,46.0,54.0,10.0,Fair
545824,A-545832,2,2019-12-12 15:49:50,2019-12-12 16:19:25,37.664761,-97.226166,Wichita,KS,52.0,54.0,10.0,Fair
548479,A-548487,2,2019-12-13 06:37:35,2019-12-13 07:22:13,38.811611,-94.884232,Gardner,KS,31.0,82.0,10.0,Fair
548481,A-548489,2,2019-12-13 08:01:35,2019-12-13 09:16:19,38.945118,-95.037796,Eudora,KS,27.0,89.0,10.0,Cloudy
550117,A-550125,3,2019-12-14 16:26:06,2019-12-14 17:24:30,39.014782000000004,-94.693184,Shawnee,KS,27.0,69.0,10.0,Fair
550118,A-550126,3,2019-12-14 18:58:09,2019-12-14 19:26:00,38.932091,-94.705803,Overland Park,KS,25.0,78.0,10.0,Mostly Cloudy
550959,A-550967,3,2019-12-15 08:40:27,2019-12-15 14:41:03,38.820586999999996,-94.86541700000001,Olathe,KS,24.0,88.0,0.5,Snow
550960,A-550968,2,2019-12-15 10:10:03,2019-12-15 12:27:24,38.993415999999996,-94.69738000000001,Shawnee,KS,25.0,85.0,0.75,Light Snow
550965,A-550973,3,2019-12-15 12:48:59,2019-12-15 16:26:24,39.073589,-94.680931,Kansas City,KS,25.0,85.0,0.5,Snow
550966,A-550974,3,2019-12-15 13:01:51,2019-12-15 16:26:23,39.116714,-94.681534,Kansas City,KS,25.0,85.0,0.75,Light Snow
550968,A-550976,3,2019-12-15 13:05:39,2019-12-15 14:41:47,38.844688,-94.831551,Olathe city,KS,25.0,88.0,0.5,Light Snow
550969,A-550977,2,2019-12-15 13:10:03,2019-12-15 15:33:38,38.912167,-94.697815,Overland Park,KS,24.0,100.0,0.25,Heavy Snow
550973,A-550981,3,2019-12-15 14:37:26,2019-12-15 16:04:22,39.095432,-94.648315,Kansas City,KS,26.0,81.0,1.0,Light Snow
550974,A-550982,3,2019-12-15 14:49:58,2019-12-15 16:26:28,39.091515,-94.680862,Kansas City,KS,25.0,86.0,0.75,Light Snow
550976,A-550984,3,2019-12-15 14:55:06,2019-12-15 16:05:07,38.934681,-94.725899,Lenexa,KS,24.0,100.0,0.5,Snow
550978,A-550986,3,2019-12-15 15:02:49,2019-12-15 16:58:54,39.033813,-94.686562,Shawnee,KS,25.0,88.0,0.75,Light Snow
550980,A-550988,2,2019-12-15 15:14:27,2019-12-15 15:58:23,38.897179,-94.83850100000001,Olathe,KS,25.0,88.0,0.75,Light Snow
550985,A-550993,3,2019-12-15 15:55:24,2019-12-15 16:33:20,38.9547,-94.734222,Lenexa,KS,24.0,100.0,0.5,Snow
550986,A-550994,3,2019-12-15 15:55:48,2019-12-15 18:32:12,39.047546000000004,-94.646538,Kansas City,KS,26.0,84.0,1.0,Light Snow
550988,A-550996,3,2019-12-15 16:11:14,2019-12-15 17:31:44,38.975765,-94.71273000000001,Overland Park,KS,24.0,100.0,1.0,Light Snow
550989,A-550997,3,2019-12-15 16:37:25,2019-12-15 19:00:26,38.942478,-94.77395600000001,Lenexa,KS,24.0,96.0,0.75,Light Snow
550992,A-551000,3,2019-12-15 16:51:11,2019-12-15 18:35:32,39.070652,-94.618942,Kansas City,KS,26.0,84.0,1.0,Light Snow
550995,A-551003,2,2019-12-15 17:15:50,2019-12-15 18:30:12,38.947342,-94.88544499999999,Lenexa,KS,24.0,91.0,2.0,Light Snow
550996,A-551004,3,2019-12-15 17:30:50,2019-12-15 18:26:06,38.975765,-94.71273000000001,Overland Park,KS,23.0,100.0,2.0,Light Snow
551001,A-551009,3,2019-12-15 17:59:22,2019-12-15 18:28:48,39.039371,-94.672882,Mission,KS,25.0,88.0,2.0,Light Snow
551006,A-551014,3,2019-12-15 18:40:03,2019-12-15 19:40:35,38.957539000000004,-94.732552,Lenexa,KS,24.0,96.0,3.0,Light Snow
551008,A-551016,3,2019-12-15 19:28:37,2019-12-15 22:43:27,39.0919,-94.634422,Kansas City,KS,25.0,81.0,9.0,Cloudy
551011,A-551019,3,2019-12-15 20:49:50,2019-12-15 22:04:06,38.939892,-94.748581,Lenexa,KS,23.0,96.0,8.0,Cloudy
551012,A-551020,3,2019-12-15 20:51:14,2019-12-15 22:35:11,39.033813,-94.686562,Shawnee,KS,24.0,84.0,6.0,Light Snow
552715,A-552723,3,2019-12-16 00:54:15,2019-12-16 01:54:58,38.884335,-94.790863,Olathe,KS,21.0,100.0,9.0,Cloudy
552717,A-552725,2,2019-12-16 04:17:12,2019-12-16 05:09:23,38.992683,-94.853073,Lenexa,KS,21.0,88.0,10.0,Cloudy
552728,A-552736,3,2019-12-16 07:28:20,2019-12-16 08:57:38,38.970577,-94.776398,Lenexa,KS,21.0,96.0,10.0,Cloudy
552738,A-552746,3,2019-12-16 08:26:53,2019-12-16 09:42:10,38.781914,-94.92734499999999,Gardner,KS,22.0,89.0,4.0,Light Snow
552739,A-552747,3,2019-12-16 08:31:46,2019-12-16 09:31:12,39.070652,-94.618942,Kansas City,KS,23.0,81.0,10.0,Cloudy
552750,A-552758,3,2019-12-16 12:46:34,2019-12-16 16:11:15,39.128757,-94.676872,Kansas City,KS,25.0,80.0,2.0,Light Snow
552758,A-552766,3,2019-12-16 14:37:35,2019-12-16 15:53:31,38.970577,-94.776398,Lenexa,KS,25.0,86.0,1.0,Light Snow
552760,A-552768,3,2019-12-16 15:24:31,2019-12-16 18:10:56,38.912655,-94.771362,Olathe,KS,24.0,88.0,2.0,Light Snow
552761,A-552769,4,2019-12-16 15:32:19,2019-12-16 16:30:34,39.007374,-94.694038,Shawnee,KS,26.0,78.0,7.0,Light Snow
552864,A-552872,3,2019-12-16 10:41:27,2019-12-16 11:11:00,37.278057000000004,-97.339508,Wellington,KS,25.0,92.0,2.0,Light Snow
555449,A-555457,3,2019-12-17 05:54:17,2019-12-17 08:53:53,39.064484,-94.792938,Kansas City,KS,22.0,92.0,3.0,Cloudy
555450,A-555458,3,2019-12-17 06:17:25,2019-12-17 08:16:18,39.102695000000004,-94.674545,Kansas City,KS,22.0,92.0,3.0,Cloudy
555451,A-555459,3,2019-12-17 06:52:48,2019-12-17 08:07:08,38.93531,-94.710197,Overland Park,KS,20.0,100.0,0.5,Fog
555452,A-555460,2,2019-12-17 07:11:37,2019-12-17 07:56:05,39.039821999999994,-94.78878,Shawnee,KS,20.0,100.0,0.5,Fog
555457,A-555465,3,2019-12-17 08:24:44,2019-12-17 08:54:16,39.047546000000004,-94.646538,Kansas City,KS,22.0,92.0,2.0,Fog
555459,A-555467,2,2019-12-17 08:51:18,2019-12-17 09:50:47,38.925953,-94.704758,Overland Park,KS,20.0,100.0,0.75,Fog
555462,A-555470,2,2019-12-17 10:59:00,2019-12-17 12:28:27,39.103297999999995,-94.677498,Kansas City,KS,23.0,88.0,4.0,Cloudy
555466,A-555474,3,2019-12-17 12:54:48,2019-12-17 13:24:09,38.912655,-94.771362,Olathe,KS,24.0,88.0,6.0,Fair
555467,A-555475,3,2019-12-17 14:02:01,2019-12-17 15:44:25,39.095432,-94.648315,Kansas City,KS,28.0,78.0,8.0,Fair
555474,A-555482,4,2019-12-17 17:52:38,2019-12-17 19:07:07,39.007359,-94.693832,Shawnee,KS,27.0,75.0,10.0,Fair
558110,A-558118,3,2019-12-18 06:01:47,2019-12-18 07:22:56,39.102695000000004,-94.674545,Kansas City,KS,19.0,88.0,8.0,Fair
558113,A-558121,3,2019-12-18 07:21:52,2019-12-18 08:21:36,38.884335,-94.790863,Olathe,KS,16.0,100.0,9.0,Fair
558114,A-558122,3,2019-12-18 08:00:47,2019-12-18 09:30:27,38.912655,-94.771362,Olathe,KS,17.0,92.0,7.0,Fair
558115,A-558123,3,2019-12-18 08:06:44,2019-12-18 09:06:28,39.052982,-94.789734,Kansas City,KS,18.0,92.0,4.0,Fair
558116,A-558124,3,2019-12-18 08:33:36,2019-12-18 09:18:19,39.040287,-94.673241,Mission,KS,21.0,100.0,4.0,Fair
558117,A-558125,3,2019-12-18 11:32:47,2019-12-18 12:02:30,39.064484,-94.792938,Kansas City,KS,32.0,66.0,10.0,Fair
558121,A-558129,3,2019-12-18 13:35:26,2019-12-18 15:04:54,39.091941999999996,-94.632469,Kansas City,KS,38.0,53.0,10.0,Fair
558124,A-558132,3,2019-12-18 16:14:23,2019-12-18 17:14:00,39.098896,-94.608307,Kansas City,KS,38.0,55.0,10.0,Fair
558130,A-558138,2,2019-12-18 17:54:46,2019-12-18 18:39:18,38.883671,-94.676102,Overland Park,KS,28.0,92.0,10.0,Fair
558132,A-558140,2,2019-12-18 18:08:18,2019-12-18 19:52:49,38.912952000000004,-94.698639,Overland Park,KS,28.0,92.0,10.0,Fair
560641,A-560649,2,2019-12-19 10:59:57,2019-12-19 13:34:24,38.912918,-94.698891,Overland Park,KS,39.0,53.0,10.0,Fair
560642,A-560650,3,2019-12-19 13:10:14,2019-12-19 14:44:01,39.047546000000004,-94.646538,Kansas City,KS,46.0,44.0,10.0,Fair
563275,A-563283,2,2019-12-20 15:17:20,2019-12-20 16:16:54,39.007374,-94.694038,Shawnee,KS,47.0,50.0,10.0,Partly Cloudy
563278,A-563286,3,2019-12-20 16:42:28,2019-12-20 17:42:01,39.098896,-94.608307,Kansas City,KS,45.0,52.0,10.0,Fair
564698,A-564706,3,2019-12-21 09:44:39,2019-12-21 10:13:46,39.102695000000004,-94.674545,Kansas City,KS,43.0,71.0,10.0,Fair
564700,A-564708,3,2019-12-21 12:45:30,2019-12-21 13:44:45,38.97797,-94.712128,Overland Park,KS,45.0,80.0,10.0,Fair
564706,A-564714,2,2019-12-21 14:40:06,2019-12-21 16:09:19,39.007374,-94.694038,Shawnee,KS,52.0,61.0,10.0,Fair
565458,A-565466,3,2019-12-22 18:29:09,2019-12-22 20:12:22,39.102562,-94.674187,Kansas City,KS,41.0,79.0,10.0,Fair
570046,A-570054,3,2019-10-06 03:48:32,2019-10-06 04:18:09,39.091515,-94.680862,Kansas City,KS,51.0,92.0,10.0,Fair
570047,A-570055,3,2019-10-06 04:38:45,2019-10-06 07:21:19,39.091515,-94.680862,Kansas City,KS,51.0,89.0,10.0,Fair
570049,A-570057,2,2019-10-06 09:38:34,2019-10-06 10:37:59,39.102695000000004,-94.674545,Kansas City,KS,56.0,84.0,10.0,Mostly Cloudy
570050,A-570058,2,2019-10-06 11:00:36,2019-10-06 11:59:41,39.095432,-94.648315,Kansas City,KS,57.0,81.0,10.0,Cloudy
570053,A-570061,3,2019-10-06 13:53:20,2019-10-06 15:22:15,39.0,-94.78402700000001,Shawnee,KS,60.0,67.0,10.0,Cloudy
570056,A-570064,2,2019-10-06 15:42:10,2019-10-06 16:11:24,38.930126,-94.75527199999999,Lenexa,KS,60.0,62.0,10.0,Mostly Cloudy
571838,A-571846,2,2019-10-07 08:45:33,2019-10-07 10:18:58,39.040065999999996,-94.670242,Mission,KS,50.0,93.0,10.0,Fair
571840,A-571848,3,2019-10-07 16:03:16,2019-10-07 17:32:35,39.039371,-94.672882,Mission,KS,71.0,26.0,10.0,Fair
571841,A-571849,2,2019-10-07 17:00:34,2019-10-07 18:17:59,38.992683,-94.853073,Lenexa,KS,70.0,30.0,10.0,Fair
571906,A-571914,2,2019-10-07 07:44:04,2019-10-07 08:51:07,37.678661,-97.336823,Wichita,KS,44.0,85.0,10.0,Fair
571907,A-571915,3,2019-10-07 09:32:52,2019-10-07 10:49:33,37.618023,-97.329803,Wichita,KS,56.0,62.0,10.0,Fair
574369,A-574378,2,2019-10-08 17:24:58,2019-10-08 18:54:42,37.921989,-95.414001,Iola,KS,71.0,47.0,10.0,Fair
574441,A-574450,2,2019-10-08 06:57:18,2019-10-08 08:29:08,39.157574,-94.82002299999999,Kansas City,KS,49.0,83.0,10.0,Fair
574448,A-574457,2,2019-10-08 08:39:28,2019-10-08 09:39:00,38.941353,-94.761848,Lenexa,KS,52.0,80.0,10.0,Fair
574449,A-574458,3,2019-10-08 08:53:25,2019-10-08 10:14:00,38.936577,-94.608994,Leawood,KS,52.0,80.0,10.0,Fair
574451,A-574460,2,2019-10-08 14:19:10,2019-10-08 14:48:44,39.015041,-94.65681500000001,Mission,KS,71.0,39.0,10.0,Fair
574454,A-574463,3,2019-10-08 18:38:18,2019-10-08 20:11:10,39.092751,-94.640175,Kansas City,KS,68.0,45.0,10.0,Fair
574528,A-574537,2,2019-10-08 07:15:46,2019-10-08 09:28:02,37.564289,-97.370483,Haysville,KS,48.0,74.0,10.0,Fair
574529,A-574538,2,2019-10-08 10:56:05,2019-10-08 12:06:41,37.328121,-95.716583,Independence,KS,66.0,62.0,10.0,Fair
577067,A-577076,3,2019-10-09 04:25:34,2019-10-09 06:52:47,39.093933,-94.884697,Bonner Springs,KS,59.0,55.0,10.0,Fair
577071,A-577080,3,2019-10-09 08:08:17,2019-10-09 09:22:47,39.102695000000004,-94.674545,Kansas City,KS,58.0,58.0,10.0,Fair
577073,A-577082,2,2019-10-09 08:51:46,2019-10-09 09:21:30,39.116714,-94.681534,Kansas City,KS,58.0,58.0,10.0,Fair
579557,A-579566,3,2019-10-10 08:50:22,2019-10-10 10:04:27,38.936577,-94.608994,Leawood,KS,63.0,100.0,10.0,Cloudy
579558,A-579567,2,2019-10-10 09:30:01,2019-10-10 11:03:57,39.037277,-94.670876,Mission,KS,66.0,84.0,10.0,Cloudy
579562,A-579571,3,2019-10-10 17:34:09,2019-10-10 18:03:47,38.941353,-94.761848,Lenexa,KS,57.0,87.0,10.0,Light Rain
579563,A-579572,3,2019-10-10 17:51:53,2019-10-10 18:51:23,38.942528,-94.744629,Lenexa,KS,56.0,87.0,10.0,Light Rain
582194,A-582203,3,2019-10-11 14:34:21,2019-10-11 16:03:59,38.884335,-94.790863,Olathe,KS,46.0,40.0,10.0,Fair
582197,A-582206,3,2019-10-11 17:36:26,2019-10-11 18:38:24,39.098896,-94.608307,Kansas City,KS,47.0,39.0,10.0,Fair
583763,A-583772,3,2019-10-12 08:25:54,2019-10-12 09:41:55,39.095432,-94.648315,Kansas City,KS,41.0,60.0,10.0,Fair
583768,A-583777,3,2019-10-12 12:55:13,2019-10-12 13:54:28,38.851391,-94.820305,Olathe,KS,60.0,33.0,10.0,Fair
583778,A-583787,3,2019-10-12 19:35:13,2019-10-12 22:19:30,38.781914,-94.92734499999999,Gardner,KS,56.0,42.0,10.0,Fair
583779,A-583788,3,2019-10-12 21:28:16,2019-10-12 22:43:44,39.000071999999996,-94.78298199999999,Shawnee,KS,51.0,50.0,10.0,Fair
583794,A-583803,2,2019-10-12 10:43:05,2019-10-12 11:27:38,37.576939,-97.280182,Derby,KS,53.0,37.0,10.0,Fair
584570,A-584579,2,2019-10-13 10:25:26,2019-10-13 10:54:23,39.041396999999996,-94.78894,Shawnee,KS,55.0,40.0,10.0,Fair
584597,A-584606,2,2019-10-13 06:50:47,2019-10-13 08:27:20,37.65007,-97.226128,Wichita,KS,39.0,67.0,10.0,Fair
586319,A-586328,3,2019-10-14 07:35:56,2019-10-14 09:59:19,39.051193,-94.638733,Kansas City,KS,43.0,86.0,10.0,Fair
586320,A-586329,2,2019-10-14 08:53:00,2019-10-14 10:22:43,39.040287,-94.673241,Mission,KS,47.0,74.0,10.0,Fair
588879,A-588888,2,2019-10-15 07:17:34,2019-10-15 08:16:53,38.975765,-94.71273000000001,Overland Park,KS,63.0,93.0,10.0,Cloudy
588884,A-588893,2,2019-10-15 10:20:32,2019-10-15 11:19:46,39.093933,-94.884697,Bonner Springs,KS,63.0,67.0,10.0,Fair
588889,A-588898,3,2019-10-15 20:51:11,2019-10-15 22:07:42,39.033813,-94.686562,Shawnee,KS,53.0,45.0,10.0,Fair
588958,A-588967,2,2019-10-15 07:50:06,2019-10-15 08:19:48,37.615028,-97.48021700000001,Clearwater,KS,64.0,93.0,2.0,Fog
591771,A-591780,4,2019-10-16 07:37:28,2019-10-16 10:26:00,38.932007,-94.667534,Overland Park,KS,41.0,82.0,10.0,Cloudy
591774,A-591783,2,2019-10-16 08:28:24,2019-10-16 08:58:11,39.047546000000004,-94.646538,Kansas City,KS,46.0,66.0,10.0,Cloudy
591776,A-591785,3,2019-10-16 08:46:52,2019-10-16 10:01:41,39.105354,-94.70991500000001,Kansas City,KS,46.0,66.0,10.0,Cloudy
591778,A-591787,3,2019-10-16 10:08:47,2019-10-16 10:38:21,39.109035,-94.812096,Kansas City,KS,46.0,68.0,10.0,Cloudy
591780,A-591789,3,2019-10-16 10:57:59,2019-10-16 11:50:14,38.935051,-94.723778,Overland Park,KS,45.0,71.0,10.0,Cloudy
591787,A-591796,3,2019-10-16 16:10:13,2019-10-16 17:24:52,39.052982,-94.789734,Kansas City,KS,55.0,53.0,10.0,Fair
591791,A-591800,3,2019-10-16 17:43:14,2019-10-16 18:42:43,39.007374,-94.694038,Shawnee,KS,55.0,53.0,10.0,Fair
594465,A-594474,3,2019-10-17 08:17:00,2019-10-17 08:46:23,39.024639,-94.69139100000001,Shawnee,KS,44.0,79.0,10.0,Fair
594470,A-594479,2,2019-10-17 17:39:34,2019-10-17 19:45:55,38.913219,-94.69890600000001,Overland Park,KS,64.0,52.0,10.0,Fair
597017,A-597026,3,2019-10-18 14:59:09,2019-10-18 15:58:37,39.030998,-94.688828,Shawnee,KS,73.0,34.0,10.0,Fair
597018,A-597027,3,2019-10-18 15:32:00,2019-10-18 17:01:18,39.023293,-94.691376,Shawnee,KS,73.0,34.0,10.0,Fair
597019,A-597028,3,2019-10-18 15:35:23,2019-10-18 16:19:31,39.034386,-94.686371,Shawnee,KS,73.0,34.0,10.0,Fair
597020,A-597029,3,2019-10-18 17:33:31,2019-10-18 18:33:14,38.941353,-94.761848,Lenexa,KS,67.0,45.0,10.0,Fair
597088,A-597097,2,2019-10-18 07:39:46,2019-10-18 08:40:49,37.6703,-97.444,Wichita,KS,52.0,71.0,10.0,Fair
598513,A-598522,3,2019-10-19 14:32:42,2019-10-19 15:32:13,39.040287,-94.673241,Mission,KS,63.0,72.0,10.0,Mostly Cloudy
599327,A-599336,3,2019-10-20 06:32:51,2019-10-20 07:40:11,39.108204,-94.738739,Kansas City,KS,47.0,93.0,5.0,Fair
601151,A-601160,3,2019-10-21 06:21:52,2019-10-21 07:45:00,39.040287,-94.673241,Mission,KS,50.0,68.0,10.0,Fair
601154,A-601163,3,2019-10-21 09:49:17,2019-10-21 12:37:26,39.047546000000004,-94.646538,Kansas City,KS,49.0,66.0,10.0,Fair
601155,A-601164,2,2019-10-21 11:21:30,2019-10-21 11:50:54,39.103821,-94.809227,Kansas City,KS,53.0,57.0,10.0,Fair
601157,A-601166,3,2019-10-21 17:04:46,2019-10-21 17:49:34,39.15435,-94.820717,Kansas City,KS,55.0,55.0,10.0,Cloudy / Windy
601158,A-601167,2,2019-10-21 17:32:27,2019-10-21 18:17:12,39.070652,-94.618942,Kansas City,KS,55.0,55.0,10.0,Mostly Cloudy
601160,A-601169,3,2019-10-21 22:45:45,2019-10-21 23:29:38,39.109035,-94.812096,Kansas City,KS,50.0,61.0,10.0,Cloudy
601244,A-601253,2,2019-10-21 12:10:43,2019-10-21 14:05:20,37.679115,-97.226242,Wichita,KS,59.0,31.0,10.0,Fair / Windy
603930,A-603939,2,2019-10-22 06:26:23,2019-10-22 07:12:37,39.041396999999996,-94.78894,Shawnee,KS,43.0,62.0,10.0,Fair
603932,A-603941,2,2019-10-22 07:32:41,2019-10-22 08:33:02,39.093933,-94.884697,Bonner Springs,KS,44.0,58.0,10.0,Fair
603935,A-603944,2,2019-10-22 08:05:21,2019-10-22 09:06:02,38.912655,-94.771362,Olathe,KS,42.0,62.0,10.0,Fair
