,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Weather_Condition
1311831,A-1311847,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.100853,-105.06278999999999,Cheyenne,WY,24.8,86.0,10.0,Light Snow
1311832,A-1311848,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.117142,-104.89421100000001,Cheyenne,WY,25.0,92.0,3.0,Overcast
1311833,A-1311849,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.096855,-105.171761,Granite Canon,WY,18.0,79.0,10.0,Mostly Cloudy
1311834,A-1311850,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.097626,-105.171051,Granite Canon,WY,18.0,79.0,10.0,Mostly Cloudy
1311835,A-1311851,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.097815999999995,-105.113701,Granite Canon,WY,18.0,79.0,10.0,Mostly Cloudy
1311836,A-1311852,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.09874,-105.11846200000001,Granite Canon,WY,18.0,79.0,10.0,Mostly Cloudy
1311837,A-1311853,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.104328,-105.23043100000001,Cheyenne,WY,24.8,86.0,10.0,Light Snow
1311838,A-1311854,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.105,-105.231834,Cheyenne,WY,24.8,86.0,10.0,Light Snow
1311839,A-1311855,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.157352,-105.403893,Buford,WY,18.0,79.0,10.0,Mostly Cloudy
1311840,A-1311856,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.159607,-105.40451000000002,Laramie,WY,19.0,85.0,10.0,Overcast
1311841,A-1311857,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.159607,-105.40451000000002,Laramie,WY,19.0,85.0,10.0,Overcast
1311842,A-1311858,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.238106,-105.43791999999999,Laramie,WY,19.0,85.0,10.0,Overcast
1311843,A-1311859,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.241882000000004,-105.43811000000001,Laramie,WY,19.0,85.0,10.0,Overcast
1311844,A-1311860,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.292221000000005,-105.52959399999999,Laramie,WY,19.0,85.0,10.0,Overcast
1311845,A-1311861,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.293877,-105.52959399999999,Laramie,WY,19.0,85.0,10.0,Overcast
1311846,A-1311862,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.296574,-105.59301,Laramie,WY,19.0,85.0,10.0,Overcast
1311847,A-1311863,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.297821,-105.58946200000001,Laramie,WY,19.0,85.0,10.0,Overcast
1311848,A-1311864,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.307559999999995,-105.61476100000002,Laramie,WY,19.0,85.0,10.0,Overcast
1311849,A-1311865,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.311546,-105.614052,Laramie,WY,19.0,85.0,10.0,Overcast
1311850,A-1311866,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.32589,-105.616127,Laramie,WY,19.0,85.0,10.0,Overcast
1311851,A-1311867,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.328239,-105.614594,Laramie,WY,19.0,85.0,10.0,Overcast
1311852,A-1311868,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.392628,-105.822639,Laramie,WY,19.0,85.0,10.0,Overcast
1311853,A-1311869,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.394989,-105.82338700000001,Laramie,WY,19.0,85.0,10.0,Overcast
1311854,A-1311870,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.439831,-105.94389299999999,Laramie,WY,19.0,85.0,10.0,Overcast
1311855,A-1311871,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.441555,-105.946396,Laramie,WY,19.0,85.0,10.0,Overcast
1311856,A-1311872,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.540817,-106.08188600000001,Rock River,WY,21.0,80.0,10.0,Cloudy
1311857,A-1311873,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.596157,-106.20979299999999,Rock River,WY,21.0,80.0,10.0,Cloudy
1311858,A-1311874,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.598873,-106.207031,Rock River,WY,21.0,80.0,10.0,Cloudy
1311859,A-1311875,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.633476,-106.28503400000001,Rock River,WY,21.0,80.0,10.0,Cloudy
1311860,A-1311876,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.634457,-106.282684,Hanna,WY,21.2,80.0,10.0,Overcast
1311861,A-1311877,3,2018-11-25 01:22:49,2018-11-25 02:51:02,41.634457,-106.282684,Hanna,WY,21.2,80.0,10.0,Overcast
1316975,A-1316991,2,2018-11-27 01:09:19,2018-11-27 02:00:00,41.145573,-104.761032,Cheyenne,WY,32.0,56.0,10.0,Clear
1348801,A-1348817,3,2018-10-12 05:35:56,2018-10-12 06:07:00,42.656963,-105.203453,Douglas,WY,24.1,100.0,10.0,Clear
1348827,A-1348843,3,2018-10-12 04:45:37,2018-10-12 05:17:00,42.264153,-105.039902,Wheatland,WY,32.0,96.0,10.0,Partly Cloudy
1355966,A-1355982,2,2018-10-16 01:00:27,2018-10-16 02:00:00,42.069347,-104.20051600000001,Torrington,WY,34.0,73.0,10.0,Clear
1361790,A-1361806,3,2018-10-18 07:44:30,2018-10-18 08:16:00,42.656963,-105.203453,Douglas,WY,28.9,100.0,10.0,Clear
1364974,A-1364990,2,2018-10-19 07:44:36,2018-10-19 08:16:00,44.286507,-105.341568,Rozet,WY,37.9,68.0,10.0,Clear
1391075,A-1391091,2,2018-08-31 08:16:02,2018-08-31 08:47:00,43.453133,-106.215721,Midwest,WY,61.0,39.0,10.0,Mostly Cloudy
1399115,A-1399131,3,2018-09-05 03:13:18,2018-09-05 03:45:00,41.534121999999996,-109.36977399999999,Green River,WY,53.0,55.0,10.0,Partly Cloudy
1404464,A-1404480,3,2018-09-07 02:39:07,2018-09-07 03:11:00,41.116913000000004,-104.886475,Cheyenne,WY,54.0,100.0,10.0,Mostly Cloudy
1419091,A-1419107,3,2018-09-14 09:00:44,2018-09-14 09:32:00,41.328007,-105.614548,Laramie,WY,64.9,14.0,10.0,Clear
1425684,A-1425700,2,2018-09-18 11:45:12,2018-09-18 12:30:12,43.583225,-110.731178,Jackson,WY,63.0,26.0,10.0,Clear
1473106,A-1473122,3,2018-08-10 04:49:37,2018-08-10 05:21:00,42.89798,-106.340286,Casper,WY,54.0,57.0,10.0,Clear
1473152,A-1473168,3,2018-08-10 00:56:21,2018-08-10 01:30:00,41.528248,-109.39933799999999,Green River,WY,64.0,20.0,10.0,Fair
1477149,A-1477165,2,2018-08-13 04:14:18,2018-08-13 04:58:58,43.617393,-105.785973,Gillette,WY,57.0,69.0,8.0,Clear
1484540,A-1484556,2,2018-08-16 08:26:06,2018-08-16 08:58:00,44.748802000000005,-109.38561999999999,Cody,WY,70.0,29.0,10.0,Clear
1501034,A-1501051,3,2018-08-24 07:46:43,2018-08-24 08:18:00,41.691673,-108.878212,Rock Springs,WY,53.1,48.0,4.0,Haze
1522255,A-1522272,2,2018-07-05 07:43:41,2018-07-05 08:13:24,42.721165,-110.933655,Afton,WY,46.4,71.0,10.0,Clear
1534861,A-1534878,3,2018-07-12 01:50:07,2018-07-12 02:22:00,41.597640999999996,-106.209854,Rock River,WY,54.0,82.0,10.0,Fair
1544463,A-1544480,3,2018-07-18 08:31:59,2018-07-18 09:03:00,41.543774,-109.34503899999999,Green River,WY,69.0,26.0,10.0,Fair
1571025,A-1571043,3,2018-06-01 03:35:59,2018-06-01 04:07:00,41.739628,-106.62420700000001,Hanna,WY,55.4,23.0,10.0,Clear
1582210,A-1582229,3,2018-06-07 07:28:57,2018-06-07 08:00:00,41.783787,-107.16394,Rawlins,WY,61.0,54.0,10.0,Clear
1582225,A-1582244,4,2018-06-06 23:47:10,2018-06-07 01:46:51,41.644669,-108.559753,Wamsutter,WY,56.0,55.0,10.0,Fair
1588596,A-1588615,4,2018-06-11 17:35:19,2018-06-11 18:19:12,41.276203,-110.801369,Evanston,WY,68.0,16.0,10.0,Clear
1590996,A-1591015,3,2018-06-12 05:53:43,2018-06-12 06:25:00,41.26059,-110.98588600000001,Evanston,WY,43.0,65.0,10.0,Clear
1629939,A-1629961,3,2018-05-01 02:28:38,2018-05-01 02:59:00,41.412594,-105.842339,Laramie,WY,30.0,75.0,10.0,Partly Cloudy
1671663,A-1671686,3,2018-05-21 06:22:16,2018-05-21 06:55:00,41.779072,-107.124458,Sinclair,WY,39.0,89.0,10.0,Clear
1671664,A-1671687,3,2018-05-21 06:23:07,2018-05-21 06:55:00,41.741043,-106.57018300000001,Hanna,WY,37.4,81.0,10.0,Thunderstorm
1696543,A-1696566,2,2018-04-03 06:39:24,2018-04-03 07:11:00,41.297146000000005,-105.12426799999999,Cheyenne,WY,19.9,55.0,10.0,Clear
1703770,A-1703793,3,2018-04-06 09:09:11,2018-04-06 09:40:00,41.743404,-106.89183,Hanna,WY,17.6,86.0,0.5,Snow
1703775,A-1703798,2,2018-04-06 02:00:35,2018-04-06 02:31:00,44.538757000000004,-109.070374,Cody,WY,18.0,81.0,8.0,Light Snow
1718362,A-1718385,3,2018-04-13 05:53:11,2018-04-13 06:25:00,41.528351,-109.40430500000001,Green River,WY,24.0,75.0,10.0,Cloudy
1722449,A-1722472,2,2018-04-16 07:04:05,2018-04-16 07:35:00,41.68504,-105.52229299999999,Bosler,WY,36.0,59.0,10.0,Clear
1722475,A-1722498,3,2018-04-16 06:09:48,2018-04-16 06:39:00,41.261707,-110.98239099999999,Evanston,WY,46.9,29.0,10.0,Clear
1725110,A-1725133,3,2018-04-17 08:08:39,2018-04-17 09:10:00,41.308025,-110.731117,Fort Bridger,WY,26.6,93.0,10.0,Scattered Clouds
1725111,A-1725134,3,2018-04-17 08:14:38,2018-04-17 09:14:21,41.308025,-110.731117,Fort Bridger,WY,26.6,93.0,10.0,Mostly Cloudy
1740215,A-1740238,3,2018-04-24 07:20:37,2018-04-24 07:52:00,44.519932,-106.80093400000001,Buffalo,WY,33.1,78.0,10.0,Overcast
1748374,A-1748397,3,2018-04-27 08:10:28,2018-04-27 08:56:00,41.541008000000005,-109.478485,Green River,WY,42.0,37.0,10.0,Fair
1757364,A-1757387,3,2018-03-02 05:16:36,2018-03-02 05:47:00,41.297653000000004,-105.594788,Laramie,WY,34.0,44.0,10.0,Clear
1784543,A-1784566,3,2018-03-16 11:36:12,2018-03-16 12:35:47,42.732052,-105.341026,Douglas,WY,37.0,100.0,10.0,Overcast
1794176,A-1794199,3,2018-03-21 05:56:03,2018-03-21 06:27:00,41.114365,-105.274948,Cheyenne,WY,29.3,73.0,10.0,Overcast
1804109,A-1804132,3,2018-03-26 03:09:13,2018-03-26 03:40:00,44.290065999999996,-105.467148,Gillette,WY,28.9,96.0,0.2,Heavy Snow
1810831,A-1810854,3,2018-03-29 08:10:18,2018-03-29 08:41:00,41.175701000000004,-104.075783,Pine Bluffs,WY,28.4,93.0,10.0,Scattered Clouds
1810832,A-1810855,3,2018-03-29 08:09:39,2018-03-29 08:40:00,41.633995,-106.28427099999999,Rock River,WY,28.0,80.0,10.0,Partly Cloudy
1810833,A-1810856,3,2018-03-29 08:11:07,2018-03-29 09:25:49,41.175701000000004,-104.075783,Pine Bluffs,WY,28.4,93.0,10.0,Scattered Clouds
1813319,A-1813342,3,2018-03-30 03:41:10,2018-03-30 04:12:00,41.705132,-107.835251,Wamsutter,WY,30.0,51.0,10.0,Mostly Cloudy
1815825,A-1815848,3,2018-01-31 07:03:08,2018-01-31 07:34:00,44.718903000000005,-106.915253,Sheridan,WY,27.0,72.0,10.0,Overcast
1818388,A-1818411,3,2018-02-01 08:05:29,2018-02-01 08:36:00,41.392528999999996,-110.184692,Fort Bridger,WY,32.0,71.0,10.0,Overcast
1848261,A-1848284,3,2018-02-15 03:51:00,2018-02-15 05:30:00,41.778197999999996,-107.22444899999999,Rawlins,WY,28.0,72.0,10.0,Overcast
1848306,A-1848329,3,2018-02-15 05:47:28,2018-02-15 06:20:00,41.458228999999996,-105.97923300000001,Laramie,WY,24.1,81.0,10.0,Overcast
1854393,A-1854416,3,2018-02-19 06:54:21,2018-02-19 07:25:00,41.692989000000004,-106.384247,Hanna,WY,1.4,78.0,0.2,Snow
1857176,A-1857199,2,2018-02-20 09:30:06,2018-02-20 10:01:00,41.562034999999995,-109.54173300000001,Green River,WY,1.0,75.0,10.0,Fair
1859697,A-1859720,4,2018-02-21 06:49:39,2018-02-21 07:17:04,41.367004,-110.300148,Fort Bridger,WY,-2.2,71.0,10.0,Clear
1869033,A-1869056,3,2018-02-26 07:17:40,2018-02-26 07:48:00,43.99181,-106.646271,Kaycee,WY,26.0,47.0,10.0,Mostly Cloudy
1918451,A-1918474,3,2018-01-24 00:47:33,2018-01-24 01:18:00,41.562034999999995,-109.54173300000001,Green River,WY,15.0,74.0,10.0,Partly Cloudy
1920877,A-1920900,3,2018-01-25 09:23:46,2018-01-25 09:55:00,41.597640999999996,-106.209854,Rock River,WY,41.0,19.0,10.0,Fair / Windy
1927143,A-1927166,2,2018-01-29 08:09:40,2018-01-29 08:40:00,41.133247,-104.813538,Cheyenne,WY,36.0,62.0,10.0,Clear
1941996,A-1942019,3,2017-12-05 05:36:17,2017-12-05 06:10:00,41.157993,-105.40296200000002,Laramie,WY,14.0,62.0,10.0,Clear
1963555,A-1963578,3,2017-12-14 03:04:57,2017-12-14 03:34:33,41.742783,-106.77388799999999,Hanna,WY,23.0,93.0,10.0,Overcast
1963556,A-1963579,3,2017-12-14 05:09:01,2017-12-14 05:38:32,41.74115,-106.830276,Hanna,WY,26.6,86.0,10.0,Light Snow
1966400,A-1966423,3,2017-12-15 09:20:07,2017-12-15 09:49:44,41.290779,-104.85114300000001,Cheyenne,WY,39.9,31.0,10.0,Clear
1978809,A-1978832,2,2017-12-21 09:16:03,2017-12-21 09:47:00,43.151226,-110.27813,Bondurant,WY,10.0,76.0,10.0,Cloudy
1988084,A-1988107,3,2017-12-28 08:57:56,2017-12-28 09:28:00,44.392124,-104.397926,Sundance,WY,10.0,85.0,5.0,Light Snow
1990325,A-1990348,3,2017-12-29 06:20:43,2017-12-29 06:51:00,41.498936,-106.048409,Bosler,WY,41.0,29.0,10.0,Clear
2003933,A-2003956,3,2017-11-06 05:19:17,2017-11-06 05:48:43,41.232872,-104.837723,Cheyenne,WY,30.9,100.0,1.0,Mist
2032700,A-2032723,2,2017-11-21 13:22:15,2017-11-21 13:51:49,43.840031,-110.51001000000001,Moran,WY,44.6,66.0,10.0,Clear
2052291,A-2052314,2,2017-10-02 09:24:39,2017-10-02 09:55:00,43.1362,-107.402077,Casper,WY,37.0,93.0,10.0,Overcast
2067711,A-2067734,2,2017-10-09 05:20:23,2017-10-09 05:50:00,40.997646,-106.20311699999999,Laramie,WY,25.0,92.0,8.0,Light Snow
2073379,A-2073402,2,2017-10-11 05:32:32,2017-10-11 06:03:00,42.205425,-104.499512,Fort Laramie,WY,30.0,85.0,10.0,Clear
2073407,A-2073430,2,2017-10-11 12:42:41,2017-10-11 13:27:41,41.160171999999996,-104.78388199999999,Cheyenne,WY,68.0,12.0,10.0,Clear
2093539,A-2093562,2,2017-10-21 15:25:32,2017-10-21 15:54:31,42.866611,-109.862503,Pinedale,WY,35.6,38.0,10.0,Mostly Cloudy
2109845,A-2109868,3,2017-10-30 01:57:48,2017-10-30 02:45:00,41.239983,-105.438065,Laramie,WY,24.1,84.0,9.0,Light Snow
2124079,A-2124102,3,2017-09-06 08:22:18,2017-09-06 08:53:00,41.290890000000005,-105.52865600000001,Laramie,WY,43.0,76.0,10.0,Clear
2158390,A-2158414,3,2017-09-21 06:48:42,2017-09-21 07:20:00,41.74115,-106.830276,Hanna,WY,59.0,23.0,10.0,Clear
2165349,A-2165373,3,2017-09-25 02:53:13,2017-09-25 03:25:00,41.395016,-105.824097,Laramie,WY,28.0,96.0,0.8,Mist
2171290,A-2171314,3,2017-09-27 00:51:07,2017-09-27 01:22:00,41.158787,-104.25383000000001,Burns,WY,41.0,87.0,10.0,Overcast
2215422,A-2215446,3,2017-08-16 01:52:39,2017-08-16 02:23:00,41.135357,-104.70459,Cheyenne,WY,53.1,74.0,10.0,Mostly Cloudy
2227752,A-2227776,2,2017-08-21 22:59:28,2017-08-21 23:29:28,42.841602,-106.323784,Casper,WY,57.9,42.0,10.0,Clear
2230774,A-2230798,2,2017-08-23 14:06:17,2017-08-23 14:35:58,41.766445000000004,-110.558884,Kemmerer,WY,72.0,27.0,10.0,Cloudy
2236354,A-2236378,3,2017-08-25 07:18:22,2017-08-25 07:50:00,41.757034000000004,-104.83210799999999,Chugwater,WY,56.0,90.0,10.0,Cloudy
2259172,A-2259196,2,2016-12-07 11:04:57,2016-12-07 17:04:57,41.115320000000004,-104.84465,Cheyenne,WY,3.9,70.0,10.0,Mostly Cloudy
2259950,A-2259974,4,2016-12-14 14:22:45,2016-12-14 20:22:45,41.175270000000005,-104.06936999999999,Pine Bluffs,WY,19.4,58.0,10.0,Overcast
2261740,A-2261764,4,2017-01-04 15:39:32,2017-01-04 21:39:32,41.11698,-104.87413799999999,Cheyenne,WY,1.9,80.0,0.2,Heavy Snow
2261921,A-2261945,2,2017-01-05 11:13:52,2017-01-05 17:13:52,41.11345,-104.85679,Cheyenne,WY,-9.9,80.0,10.0,Clear
2262809,A-2262833,2,2017-01-12 21:17:40,2017-01-13 03:17:40,44.263531,-104.954369,Moorcroft,WY,5.0,85.0,10.0,Fair
2263969,A-2263993,2,2017-01-25 09:41:56,2017-01-25 15:41:56,41.911696,-104.927302,Wheatland,WY,21.0,71.0,10.0,Cloudy
2264522,A-2264546,3,2016-10-25 09:06:52,2016-10-25 15:06:52,41.17131,-104.83953000000001,Cheyenne,WY,57.0,49.0,10.0,Overcast
2264773,A-2264797,2,2016-10-27 09:02:49,2016-10-27 15:02:49,42.07877,-104.96972,Wheatland,WY,45.0,58.0,10.0,Cloudy
2266012,A-2266036,2,2016-11-10 13:12:49,2016-11-10 19:12:49,41.13203,-104.7113,Cheyenne,WY,63.3,23.0,10.0,Clear
2267104,A-2267128,4,2016-11-22 08:54:04,2016-11-22 14:54:04,41.11697,-104.876598,Cheyenne,WY,32.0,88.0,10.0,Overcast
