,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Weather_Condition
2776654,A-2776678,2,2018-05-04 07:37:10,2018-05-04 13:37:10,46.484476,-100.90278,Solen,ND,46.0,63.0,10.0,Overcast
2776670,A-2776694,2,2018-05-04 13:03:25,2018-05-04 19:03:25,47.93313,-97.113895,Grand Forks,ND,72.0,30.0,10.0,Scattered Clouds
2778199,A-2778223,2,2018-05-08 22:55:18,2018-05-09 04:55:18,46.86205,-101.834577,Glen Ullin,ND,57.2,67.0,10.0,Scattered Clouds
2778667,A-2778691,2,2018-05-10 09:04:19,2018-05-10 15:04:19,46.91355,-98.07703000000001,Valley City,ND,41.0,42.0,10.0,Clear
2780358,A-2780382,2,2018-05-15 09:41:50,2018-05-15 15:41:50,46.90894,-96.83958,Fargo,ND,66.0,25.0,10.0,Clear
2780432,A-2780456,2,2018-05-15 07:47:05,2018-05-15 13:47:05,46.525507,-103.19605200000001,Amidon,ND,55.0,72.0,10.0,Fair
2780434,A-2780458,2,2018-05-15 09:20:05,2018-05-15 15:20:05,47.746790999999995,-103.28317,Watford City,ND,62.6,42.0,10.0,Clear
2813702,A-2813726,2,2018-02-07 14:51:42,2018-02-07 20:51:42,46.861959999999996,-101.71248,Glen Ullin,ND,12.2,67.0,10.0,Overcast
2917641,A-2917665,4,2019-05-10 13:15:46,2019-05-10 13:43:40,46.89672,-103.1957,Belfield,ND,63.0,23.0,8.0,Fair
2917645,A-2917669,4,2019-05-10 13:15:46,2019-05-10 13:43:40,46.888228999999995,-102.994265,Dickinson,ND,63.0,23.0,8.0,Fair
2963263,A-2963287,3,2019-07-31 10:35:16,2019-07-31 11:04:08,46.87572,-97.39256999999999,Wheatland,ND,75.0,53.0,10.0,Fair
